city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,82,1013,3.09,0.0,2025-11-20 04:19:27
Ariana,12.0,82,1013,3.09,0.0,2025-11-20 04:19:27
Ben Arous,11.6,79,1013,1.6,0.0,2025-11-20 04:19:27
Manouba,10.99,86,1013,2.27,0.0,2025-11-20 04:19:27
Nabeul,13.33,74,1013,1.82,0.0,2025-11-20 04:19:27
Zaghouan,9.83,81,1013,1.02,0.0,2025-11-20 04:19:27
Bizerte,9.99,100,1012,0.0,0.0,2025-11-20 04:19:27
Beja,10.4,85,1013,1.31,0.0,2025-11-20 04:19:27
Jendouba,6.13,89,1013,1.11,0.0,2025-11-20 04:19:28
Kef,9.89,77,1013,2.0,0.0,2025-11-20 04:19:28
Siliana,8.69,75,1013,2.37,0.0,2025-11-20 04:19:28
Kasserine,9.87,85,1013,1.17,0.0,2025-11-20 04:19:28
Sidi Bouzid,12.5,77,1013,0.69,0.0,2025-11-20 04:19:28
Kairouan,10.01,76,1013,1.03,0.0,2025-11-20 04:19:28
Kébili,15.72,82,1012,2.94,0.23,2025-11-20 04:19:28
Tozeur,12.25,94,1013,2.06,0.0,2025-11-20 04:19:28
Gabès,14.99,88,1012,2.57,0.0,2025-11-20 04:19:28
Medenine,17.49,82,1012,3.35,0.0,2025-11-20 04:19:28
Tataouine,14.19,94,1011,5.11,0.0,2025-11-20 04:19:28
Mahdia,16.11,58,1013,2.7,0.0,2025-11-20 04:19:29
Monastir,10.91,82,1013,1.03,0.0,2025-11-20 04:19:29
Sousse,10.97,82,1013,1.03,0.0,2025-11-20 04:19:29
Sfax,12.08,94,1013,3.6,0.0,2025-11-20 04:19:29
Gafsa,11.13,87,1013,5.14,0.0,2025-11-20 04:19:29
