city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.99,43,1020,3.09,0,2025-06-02 05:17:54
Ariana,22.0,43,1020,3.09,0,2025-06-02 05:17:54
Ben Arous,21.6,64,1020,2.74,0,2025-06-02 05:17:54
Manouba,17.23,60,1020,2.39,0,2025-06-02 05:17:54
Nabeul,17.45,75,1021,5.8,0,2025-06-02 05:17:54
Zaghouan,14.58,72,1021,2.97,0,2025-06-02 05:17:54
Bizerte,19.99,68,1019,5.66,0,2025-06-02 05:17:54
Beja,15.61,63,1019,1.62,0,2025-06-02 05:17:54
Jendouba,13.13,60,1019,2.08,0,2025-06-02 05:17:54
Kef,13.44,61,1020,2.55,0,2025-06-02 05:17:54
Siliana,12.65,66,1021,3.13,0,2025-06-02 05:17:54
Kasserine,14.81,59,1021,1.2,0,2025-06-02 05:17:54
Sidi Bouzid,16.42,61,1021,1.32,0,2025-06-02 05:17:54
Kairouan,17.01,67,1021,1.03,0,2025-06-02 05:17:54
Kébili,19.26,47,1020,4.03,0,2025-06-02 05:17:54
Tozeur,20.25,56,1020,6.69,0,2025-06-02 05:17:54
Gabès,16.99,77,1021,1.03,0,2025-06-02 05:17:54
Medenine,18.61,64,1021,3.5,0,2025-06-02 05:17:54
Tataouine,18.66,47,1019,5.43,0,2025-06-02 05:17:54
Mahdia,17.79,69,1021,3.78,0,2025-06-02 05:17:54
Monastir,17.91,72,1021,1.54,0,2025-06-02 05:17:54
Sousse,17.97,72,1021,1.54,0,2025-06-02 05:17:54
Sfax,18.08,77,1021,1.54,0,2025-06-02 05:17:54
Gafsa,18.13,59,1021,3.6,0,2025-06-02 05:17:54
