city,temperature,humidity,pressure,wind,precipitation,date
Tunis,23.99,53,1017,2.06,0,2026-05-04 09:15:36
Ariana,24.0,53,1017,2.06,0,2026-05-04 09:15:36
Ben Arous,23.6,53,1017,3.46,0,2026-05-04 09:15:37
Manouba,23.39,50,1016,3.64,0,2026-05-04 09:15:37
Nabeul,22.26,63,1018,7.58,0,2026-05-04 09:15:37
Zaghouan,21.3,50,1017,3.78,0,2026-05-04 09:15:37
Bizerte,22.99,56,1017,3.09,0,2026-05-04 09:15:37
Beja,23.11,48,1016,2.8,0,2026-05-04 09:15:37
Jendouba,23.13,52,1016,1.39,0,2026-05-04 09:15:37
Kef,20.83,45,1017,4.12,0,2026-05-04 09:15:37
Siliana,19.93,43,1017,1.89,0,2026-05-04 09:15:37
Kasserine,21.27,37,1018,5.13,0,2026-05-04 09:15:37
Sidi Bouzid,23.02,30,1018,5.46,0,2026-05-04 09:15:37
Kairouan,25.01,38,1018,2.06,0,2026-05-04 09:15:37
Kébili,24.57,21,1018,3.53,0,2026-05-04 09:15:37
Tozeur,23.25,33,1018,5.66,0,2026-05-04 09:15:38
Gabès,26.99,26,1019,1.03,0,2026-05-04 09:15:38
Medenine,24.6,24,1019,3.58,0,2026-05-04 09:15:38
Tataouine,23.89,22,1019,6.09,0,2026-05-04 09:15:38
Mahdia,22.93,52,1018,8.27,0,2026-05-04 09:15:38
Monastir,22.91,53,1018,6.69,0,2026-05-04 09:15:38
Sousse,22.97,53,1018,6.69,0,2026-05-04 09:15:38
Sfax,21.08,64,1019,4.63,0,2026-05-04 09:15:38
Gafsa,24.13,29,1019,4.12,0,2026-05-04 09:15:38
