city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,51,1017,9.77,0,2026-02-17 15:50:25
Ariana,17.0,51,1017,9.77,0,2026-02-17 15:50:25
Ben Arous,16.6,60,1017,9.44,0,2026-02-17 15:50:25
Manouba,13.21,63,1017,9.9,0,2026-02-17 15:50:25
Nabeul,14.77,56,1016,11.9,0,2026-02-17 15:50:25
Zaghouan,11.9,59,1017,12.0,0,2026-02-17 15:50:25
Bizerte,15.99,59,1017,11.32,0,2026-02-17 15:50:25
Beja,12.23,70,1019,9.26,0,2026-02-17 15:50:25
Jendouba,14.13,76,1020,8.01,0,2026-02-17 15:50:25
Kef,9.77,72,1020,7.47,0,2026-02-17 15:50:25
Siliana,8.79,70,1019,12.08,0,2026-02-17 15:50:25
Kasserine,12.3,72,1019,9.54,0,2026-02-17 15:50:25
Sidi Bouzid,15.91,54,1018,12.79,0,2026-02-17 15:50:25
Kairouan,19.01,42,1018,5.14,0,2026-02-17 15:50:25
Kébili,23.36,33,1018,4.26,0,2026-02-17 15:50:25
Tozeur,25.25,31,1018,4.63,0,2026-02-17 15:50:25
Gabès,21.99,46,1019,9.26,0,2026-02-17 15:50:25
Medenine,17.98,58,1019,9.28,0,2026-02-17 15:50:26
Tataouine,21.01,35,1019,5.88,0,2026-02-17 15:50:26
Mahdia,16.78,42,1017,11.9,0,2026-02-17 15:50:26
Monastir,16.91,51,1017,12.86,0,2026-02-17 15:50:26
Sousse,16.97,51,1018,12.86,0,2026-02-17 15:50:26
Sfax,21.08,32,1018,10.8,0,2026-02-17 15:50:26
Gafsa,21.13,43,1019,8.75,0,2026-02-17 15:50:26
