city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,72,1022,2.06,6.48,2026-03-09 11:32:47
Ariana,18.0,72,1022,2.06,0.84,2026-03-09 11:32:47
Ben Arous,17.6,53,1021,5.53,0.0,2026-03-09 11:32:47
Manouba,18.88,52,1021,4.49,2.68,2026-03-09 11:32:47
Nabeul,16.1,79,1022,6.01,0.0,2026-03-09 11:32:47
Zaghouan,16.3,56,1021,6.12,0.0,2026-03-09 11:32:47
Bizerte,17.99,72,1022,2.57,0.0,2026-03-09 11:32:47
Beja,17.56,60,1021,3.02,0.0,2026-03-09 11:32:47
Jendouba,14.13,63,1021,1.77,0.0,2026-03-09 11:32:47
Kef,15.31,55,1020,2.96,0.0,2026-03-09 11:32:47
Siliana,14.19,55,1020,5.18,0.0,2026-03-09 11:32:47
Kasserine,14.79,57,1020,7.16,0.0,2026-03-09 11:32:47
Sidi Bouzid,17.09,54,1019,7.12,0.0,2026-03-09 11:32:47
Kairouan,18.01,63,1020,3.09,0.0,2026-03-09 11:32:47
Kébili,18.1,59,1018,7.55,0.0,2026-03-09 11:32:47
Tozeur,20.25,52,1019,5.14,0.0,2026-03-09 11:32:47
Gabès,16.99,82,1018,8.23,0.14,2026-03-09 11:32:47
Medenine,19.59,57,1016,6.12,0.0,2026-03-09 11:32:47
Tataouine,20.36,42,1015,4.98,0.0,2026-03-09 11:32:48
Mahdia,16.72,75,1021,7.99,0.0,2026-03-09 11:32:48
Monastir,16.91,82,1021,6.17,0.0,2026-03-09 11:32:48
Sousse,16.97,82,1021,6.17,0.0,2026-03-09 11:32:48
Sfax,17.08,82,1019,6.17,0.0,2026-03-09 11:32:48
Gafsa,15.13,82,1019,8.75,0.0,2026-03-09 11:32:48
