city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,100,1016,3.09,1.85,2025-09-22 21:13:35
Ariana,21.0,100,1016,3.09,0.59,2025-09-22 21:13:35
Ben Arous,20.6,96,1016,1.21,5.54,2025-09-22 21:13:35
Manouba,21.01,93,1016,6.33,2.33,2025-09-22 21:13:35
Nabeul,21.81,92,1016,8.24,4.59,2025-09-22 21:13:35
Zaghouan,19.07,94,1016,6.44,20.98,2025-09-22 21:13:35
Bizerte,21.74,93,1016,6.5,0.15,2025-09-22 21:13:35
Beja,20.75,86,1016,1.63,0.0,2025-09-22 21:13:36
Jendouba,20.48,83,1016,1.65,0.0,2025-09-22 21:13:36
Kef,19.38,81,1017,3.56,0.55,2025-09-22 21:13:36
Siliana,17.94,83,1018,1.57,0.38,2025-09-22 21:13:36
Kasserine,19.8,84,1018,2.92,1.96,2025-09-22 21:13:36
Sidi Bouzid,22.38,77,1016,5.14,1.95,2025-09-22 21:13:36
Kairouan,21.57,86,1017,7.77,3.73,2025-09-22 21:13:36
Kébili,29.53,35,1013,2.87,0.0,2025-09-22 21:13:36
Tozeur,28.4,44,1013,1.93,1.13,2025-09-22 21:13:36
Gabès,27.18,59,1014,6.63,0.0,2025-09-22 21:13:36
Medenine,25.84,62,1014,5.21,0.0,2025-09-22 21:13:36
Tataouine,28.16,27,1014,4.1,0.0,2025-09-22 21:13:36
Mahdia,24.55,79,1016,4.88,0.5,2025-09-22 21:13:36
Monastir,22.91,88,1016,0.0,0.38,2025-09-22 21:13:36
Sousse,22.97,88,1016,0.0,0.28,2025-09-22 21:13:36
Sfax,26.29,62,1015,3.1,0.0,2025-09-22 21:13:36
Gafsa,26.18,53,1014,5.99,0.0,2025-09-22 21:13:36
