city,temperature,humidity,pressure,wind,precipitation,date
Tunis,41.24,13,1013,2.87,0,2026-07-19 10:24:19
Ariana,41.99,13,1012,2.62,0,2026-07-19 10:24:19
Ben Arous,43.71,10,1013,1.78,0,2026-07-19 10:24:19
Manouba,45.52,7,1012,1.34,0,2026-07-19 10:24:19
Nabeul,35.77,30,1013,3.73,0,2026-07-19 10:24:19
Zaghouan,42.93,8,1013,0.66,0,2026-07-19 10:24:19
Bizerte,32.46,40,1013,3.58,0,2026-07-19 10:24:19
Beja,44.2,9,1013,0.72,0,2026-07-19 10:24:20
Jendouba,45.67,5,1013,1.86,0,2026-07-19 10:24:20
Kef,40.43,9,1015,3.12,0,2026-07-19 10:24:20
Siliana,38.79,10,1015,1.5,0,2026-07-19 10:24:20
Kasserine,39.54,10,1016,0.77,0,2026-07-19 10:24:20
Sidi Bouzid,42.88,9,1014,4.12,0,2026-07-19 10:24:20
Kairouan,43.97,10,1012,1.84,0,2026-07-19 10:24:20
Kébili,42.83,8,1013,1.99,0,2026-07-19 10:24:20
Tozeur,42.34,8,1013,2.22,0,2026-07-19 10:24:20
Gabès,39.73,20,1014,0.2,0,2026-07-19 10:24:20
Medenine,41.44,10,1013,1.89,0,2026-07-19 10:24:20
Tataouine,40.71,8,1015,2.21,0,2026-07-19 10:24:20
Mahdia,41.03,20,1013,3.1,0,2026-07-19 10:24:20
Monastir,34.02,42,1013,3.91,0,2026-07-19 10:24:20
Sousse,38.98,25,1013,2.98,0,2026-07-19 10:24:20
Sfax,39.16,22,1013,4.01,0,2026-07-19 10:24:20
Gafsa,40.57,10,1015,2.57,0,2026-07-19 10:24:20
