city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,65,1016,3.09,0,2025-08-23 07:14:25
Ariana,26.0,65,1016,3.09,0,2025-08-23 07:14:25
Ben Arous,25.6,60,1016,2.61,0,2025-08-23 07:14:25
Manouba,25.36,59,1016,1.91,0,2025-08-23 07:14:25
Nabeul,25.84,61,1016,3.92,0,2025-08-23 07:14:25
Zaghouan,23.76,56,1016,1.43,0,2025-08-23 07:14:25
Bizerte,25.3,68,1016,6.08,0,2025-08-23 07:14:25
Beja,24.37,59,1017,1.19,0,2025-08-23 07:14:25
Jendouba,24.07,57,1017,1.27,0,2025-08-23 07:14:25
Kef,22.9,63,1017,0.64,0,2025-08-23 07:14:25
Siliana,22.25,68,1017,0.63,0,2025-08-23 07:14:25
Kasserine,22.51,75,1017,1.46,0,2025-08-23 07:14:25
Sidi Bouzid,25.12,66,1016,2.21,0,2025-08-23 07:14:25
Kairouan,26.72,50,1016,0.68,0,2025-08-23 07:14:25
Kébili,27.34,59,1014,7.06,0,2025-08-23 07:14:25
Tozeur,27.39,59,1014,9.7,0,2025-08-23 07:14:25
Gabès,27.6,64,1015,6.47,0,2025-08-23 07:14:26
Medenine,27.9,61,1015,4.38,0,2025-08-23 07:14:26
Tataouine,30.59,35,1013,5.92,0,2025-08-23 07:14:26
Mahdia,26.59,60,1016,2.85,0,2025-08-23 07:14:26
Monastir,26.91,61,1016,2.57,0,2025-08-23 07:14:26
Sousse,26.94,61,1016,2.57,0,2025-08-23 07:14:26
Sfax,27.18,58,1016,3.98,0,2025-08-23 07:14:26
Gafsa,24.78,62,1016,3.98,0,2025-08-23 07:14:26
