city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,67,1013,5.14,0.0,2026-03-29 17:27:05
Ariana,14.0,67,1013,5.14,0.0,2026-03-29 17:27:05
Ben Arous,13.6,62,1013,5.98,0.0,2026-03-29 17:27:05
Manouba,11.94,65,1013,5.18,0.0,2026-03-29 17:27:05
Nabeul,13.75,65,1012,8.22,0.0,2026-03-29 17:27:05
Zaghouan,11.19,61,1012,6.99,0.0,2026-03-29 17:27:05
Bizerte,13.99,62,1013,5.14,0.0,2026-03-29 17:27:05
Beja,10.69,72,1013,4.91,0.0,2026-03-29 17:27:05
Jendouba,11.13,78,1013,3.7,0.0,2026-03-29 17:27:05
Kef,8.64,80,1012,4.96,0.0,2026-03-29 17:27:05
Siliana,8.23,77,1012,4.41,0.13,2026-03-29 17:27:05
Kasserine,10.81,55,1011,3.14,0.0,2026-03-29 17:27:06
Sidi Bouzid,13.87,50,1011,2.99,0.0,2026-03-29 17:27:06
Kairouan,14.01,72,1012,3.09,0.0,2026-03-29 17:27:06
Kébili,18.42,26,1011,2.58,0.0,2026-03-29 17:27:06
Tozeur,20.25,24,1010,1.54,0.0,2026-03-29 17:27:06
Gabès,17.99,39,1012,2.06,0.0,2026-03-29 17:27:06
Medenine,16.64,43,1012,6.79,0.0,2026-03-29 17:27:06
Tataouine,17.73,23,1010,2.89,0.0,2026-03-29 17:27:06
Mahdia,13.86,70,1012,2.58,0.18,2026-03-29 17:27:06
Monastir,14.91,67,1012,5.14,0.19,2026-03-29 17:27:06
Sousse,14.97,67,1012,5.14,0.15,2026-03-29 17:27:06
Sfax,16.08,55,1012,2.57,0.0,2026-03-29 17:27:07
Gafsa,15.13,44,1011,5.14,0.0,2026-03-29 17:27:07
