city,temperature,humidity,pressure,wind,precipitation,date
Tunis,27.99,54,1016,6.17,0.0,2025-09-24 13:26:01
Ariana,28.0,54,1017,6.17,0.0,2025-09-24 13:26:01
Ben Arous,27.6,61,1017,4.63,0.0,2025-09-24 13:26:02
Manouba,25.27,58,1017,5.94,0.0,2025-09-24 13:26:02
Nabeul,26.18,64,1016,8.15,0.51,2025-09-24 13:26:02
Zaghouan,23.2,65,1017,5.85,0.15,2025-09-24 13:26:02
Bizerte,25.99,61,1017,7.72,0.0,2025-09-24 13:26:02
Beja,22.68,71,1017,5.08,0.11,2025-09-24 13:26:02
Jendouba,22.06,73,1018,3.4,0.17,2025-09-24 13:26:02
Kef,23.83,55,1017,4.72,0.17,2025-09-24 13:26:02
Siliana,22.83,57,1017,4.89,0.18,2025-09-24 13:26:02
Kasserine,26.48,42,1016,3.59,0.0,2025-09-24 13:26:02
Sidi Bouzid,30.66,35,1014,3.26,0.0,2025-09-24 13:26:02
Kairouan,29.02,42,1015,1.54,0.0,2025-09-24 13:26:02
Kébili,35.68,24,1013,4.48,0.0,2025-09-24 13:26:03
Tozeur,33.25,31,1013,3.09,0.0,2025-09-24 13:26:03
Gabès,32.99,40,1013,5.14,0.0,2025-09-24 13:26:03
Medenine,37.65,17,1012,2.08,0.0,2025-09-24 13:26:03
Tataouine,36.39,15,1013,2.92,0.0,2025-09-24 13:26:03
Mahdia,27.46,64,1015,6.84,0.0,2025-09-24 13:26:03
Monastir,26.91,65,1016,4.63,0.0,2025-09-24 13:26:03
Sousse,26.97,65,1015,4.63,0.1,2025-09-24 13:26:03
Sfax,32.08,37,1014,4.12,0.11,2025-09-24 13:26:03
Gafsa,30.13,39,1014,2.06,0.0,2025-09-24 13:26:03
