city,temperature,humidity,pressure,wind,precipitation,date
Tunis,34.99,43,1013,3.6,0.0,2025-08-26 16:19:56
Ariana,35.0,43,1012,3.6,0.0,2025-08-26 16:19:56
Ben Arous,34.6,40,1014,8.63,0.34,2025-08-26 16:19:56
Manouba,34.18,33,1014,9.5,0.81,2025-08-26 16:19:56
Nabeul,28.33,65,1014,7.75,0.0,2025-08-26 16:19:56
Zaghouan,29.09,45,1015,2.53,0.89,2025-08-26 16:19:56
Bizerte,32.99,52,1012,6.17,0.0,2025-08-26 16:19:56
Beja,32.19,33,1013,3.1,0.0,2025-08-26 16:19:56
Jendouba,40.13,24,1013,3.29,0.0,2025-08-26 16:19:56
Kef,33.39,23,1014,3.04,0.0,2025-08-26 16:19:56
Siliana,29.2,39,1015,7.71,0.0,2025-08-26 16:19:56
Kasserine,32.54,24,1015,4.68,0.0,2025-08-26 16:19:57
Sidi Bouzid,36.45,24,1013,7.99,0.0,2025-08-26 16:19:57
Kairouan,39.01,21,1014,1.54,0.43,2025-08-26 16:19:57
Kébili,41.64,13,1011,2.01,0.0,2025-08-26 16:19:57
Tozeur,41.25,17,1012,4.63,0.0,2025-08-26 16:19:57
Gabès,34.99,46,1013,7.72,0.0,2025-08-26 16:19:57
Medenine,36.62,19,1014,5.84,0.0,2025-08-26 16:19:57
Tataouine,41.11,10,1012,4.44,0.0,2025-08-26 16:19:57
Mahdia,31.81,46,1014,8.08,0.0,2025-08-26 16:19:57
Monastir,33.91,43,1013,8.23,0.0,2025-08-26 16:19:57
Sousse,34.88,43,1013,9.26,0.0,2025-08-26 16:19:57
Sfax,30.28,49,1015,3.69,0.0,2025-08-26 16:19:57
Gafsa,37.94,16,1013,4.07,0.0,2025-08-26 16:19:57
