city,temperature,humidity,pressure,wind,precipitation,date
Tunis,9.99,100,1017,3.6,0.0,2025-12-30 01:24:13
Ariana,10.0,100,1016,3.6,0.0,2025-12-30 01:24:13
Ben Arous,9.6,64,1017,2.19,0.0,2025-12-30 01:24:14
Manouba,9.18,70,1017,2.39,0.0,2025-12-30 01:24:14
Nabeul,12.16,61,1016,2.94,0.0,2025-12-30 01:24:14
Zaghouan,7.69,62,1017,2.55,0.0,2025-12-30 01:24:14
Bizerte,7.99,100,1016,1.03,0.12,2025-12-30 01:24:14
Beja,7.98,82,1017,2.19,0.0,2025-12-30 01:24:14
Jendouba,5.13,81,1018,1.62,0.0,2025-12-30 01:24:14
Kef,6.63,72,1018,1.99,0.0,2025-12-30 01:24:14
Siliana,5.33,71,1018,2.47,0.0,2025-12-30 01:24:14
Kasserine,6.86,72,1018,3.08,0.0,2025-12-30 01:24:14
Sidi Bouzid,9.06,65,1017,2.84,0.0,2025-12-30 01:24:15
Kairouan,7.01,81,1016,1.03,0.0,2025-12-30 01:24:15
Kébili,9.95,68,1019,4.02,0.0,2025-12-30 01:24:15
Tozeur,8.25,100,1019,5.14,0.0,2025-12-30 01:24:15
Gabès,8.99,87,1018,5.66,0.0,2025-12-30 01:24:15
Medenine,10.38,54,1018,4.29,0.0,2025-12-30 01:24:15
Tataouine,8.94,56,1020,2.8,0.0,2025-12-30 01:24:15
Mahdia,11.11,62,1016,3.63,0.0,2025-12-30 01:24:15
Monastir,10.91,71,1016,4.12,0.0,2025-12-30 01:24:15
Sousse,10.97,71,1016,4.12,0.0,2025-12-30 01:24:15
Sfax,9.08,81,1017,2.57,0.0,2025-12-30 01:24:16
Gafsa,6.13,93,1018,1.03,0.0,2025-12-30 01:24:16
