city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.48,92,1004,7.75,2.99,2026-01-20 01:26:12
Ariana,13.41,92,1005,8.32,4.91,2026-01-20 01:26:12
Ben Arous,12.97,93,1004,8.28,2.8,2026-01-20 01:26:12
Manouba,10.8,97,1005,1.41,2.14,2026-01-20 01:26:12
Nabeul,14.87,84,1005,15.02,2.32,2026-01-20 01:26:12
Zaghouan,10.59,89,1004,3.62,1.88,2026-01-20 01:26:12
Bizerte,12.79,93,1004,8.89,9.33,2026-01-20 01:26:12
Beja,9.58,92,1005,1.46,0.0,2026-01-20 01:26:12
Jendouba,8.78,93,1006,1.0,0.0,2026-01-20 01:26:13
Kef,7.79,87,1005,1.61,0.0,2026-01-20 01:26:13
Siliana,6.84,97,1005,1.76,0.0,2026-01-20 01:26:13
Kasserine,8.47,85,1004,2.06,0.16,2026-01-20 01:26:13
Sidi Bouzid,10.78,87,1003,3.15,0.0,2026-01-20 01:26:13
Kairouan,13.17,83,1003,1.34,0.44,2026-01-20 01:26:13
Kébili,12.61,74,1002,2.9,0.32,2026-01-20 01:26:13
Tozeur,13.25,71,1003,2.57,0.0,2026-01-20 01:26:13
Gabès,13.85,82,1001,3.22,0.0,2026-01-20 01:26:13
Medenine,12.5,71,1000,3.8,0.0,2026-01-20 01:26:13
Tataouine,11.6,52,1001,2.86,0.0,2026-01-20 01:26:13
Mahdia,15.93,77,1002,13.35,3.06,2026-01-20 01:26:13
Monastir,15.65,77,1003,11.51,3.25,2026-01-20 01:26:13
Sousse,15.32,76,1003,9.83,2.26,2026-01-20 01:26:13
Sfax,14.08,88,1001,1.54,2.9,2026-01-20 01:26:13
Gafsa,11.13,82,1003,4.12,0.0,2026-01-20 01:26:14
