city,temperature,humidity,pressure,wind,precipitation,date
Tunis,18.99,88,1019,1.03,0.0,2025-10-18 18:20:35
Ariana,19.0,88,1019,1.03,0.0,2025-10-18 18:20:36
Ben Arous,18.6,79,1019,1.78,0.0,2025-10-18 18:20:36
Manouba,19.01,77,1019,2.83,0.0,2025-10-18 18:20:36
Nabeul,20.26,68,1019,4.98,0.0,2025-10-18 18:20:36
Zaghouan,17.61,77,1019,2.25,0.0,2025-10-18 18:20:36
Bizerte,18.99,100,1019,2.06,0.89,2025-10-18 18:20:36
Beja,18.79,81,1019,1.5,1.14,2025-10-18 18:20:36
Jendouba,19.13,90,1019,0.81,0.39,2025-10-18 18:20:36
Kef,16.61,81,1019,2.78,0.93,2025-10-18 18:20:36
Siliana,15.62,82,1019,1.45,0.12,2025-10-18 18:20:36
Kasserine,17.4,77,1019,2.14,0.15,2025-10-18 18:20:36
Sidi Bouzid,19.24,67,1018,3.03,0.0,2025-10-18 18:20:36
Kairouan,20.01,77,1018,2.06,0.0,2025-10-18 18:20:36
Kébili,24.3,57,1017,5.06,0.0,2025-10-18 18:20:36
Tozeur,23.25,68,1017,4.63,0.0,2025-10-18 18:20:36
Gabès,20.99,78,1018,3.6,0.0,2025-10-18 18:20:36
Medenine,22.05,69,1017,6.02,0.0,2025-10-18 18:20:36
Tataouine,24.75,43,1017,4.39,0.0,2025-10-18 18:20:36
Mahdia,19.8,79,1018,6.02,0.0,2025-10-18 18:20:36
Monastir,21.91,78,1018,6.69,0.0,2025-10-18 18:20:36
Sousse,21.97,78,1018,6.69,0.0,2025-10-18 18:20:36
Sfax,21.08,78,1017,3.6,0.0,2025-10-18 18:20:36
Gafsa,20.13,73,1018,3.6,0.0,2025-10-18 18:20:36
