city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,94,1010,3.6,1.94,2025-12-21 20:18:47
Ariana,14.0,94,1009,3.6,1.14,2025-12-21 20:18:47
Ben Arous,13.6,84,1010,5.31,1.28,2025-12-21 20:18:47
Manouba,12.6,89,1010,3.96,3.11,2025-12-21 20:18:47
Nabeul,14.44,78,1010,4.25,0.49,2025-12-21 20:18:47
Zaghouan,12.33,75,1010,3.8,0.14,2025-12-21 20:18:47
Bizerte,13.99,100,1008,5.66,0.43,2025-12-21 20:18:47
Beja,12.14,87,1010,4.02,0.1,2025-12-21 20:18:47
Jendouba,12.13,92,1011,1.91,0.0,2025-12-21 20:18:47
Kef,9.42,85,1011,2.25,0.0,2025-12-21 20:18:47
Siliana,9.13,83,1011,1.26,0.0,2025-12-21 20:18:47
Kasserine,10.08,81,1011,1.31,0.0,2025-12-21 20:18:47
Sidi Bouzid,13.3,73,1011,1.29,0.0,2025-12-21 20:18:47
Kairouan,14.01,88,1010,0.51,0.0,2025-12-21 20:18:47
Kébili,13.45,69,1013,4.26,0.0,2025-12-21 20:18:47
Tozeur,13.25,76,1012,5.14,0.0,2025-12-21 20:18:47
Gabès,13.99,94,1012,5.66,0.0,2025-12-21 20:18:48
Medenine,14.02,60,1013,4.62,0.0,2025-12-21 20:18:48
Tataouine,11.6,71,1014,4.08,0.0,2025-12-21 20:18:48
Mahdia,15.68,68,1010,3.02,0.13,2025-12-21 20:18:48
Monastir,14.91,82,1010,3.09,0.19,2025-12-21 20:18:48
Sousse,14.88,82,1010,3.09,0.0,2025-12-21 20:18:48
Sfax,15.65,68,1011,4.64,0.0,2025-12-21 20:18:48
Gafsa,11.13,100,1012,5.14,0.0,2025-12-21 20:18:48
