city,temperature,humidity,pressure,wind,precipitation,date
Tunis,29.99,58,1015,4.12,0,2025-08-22 09:17:42
Ariana,30.0,58,1015,4.12,0,2025-08-22 09:17:42
Ben Arous,29.6,50,1015,4.07,0,2025-08-22 09:17:42
Manouba,29.93,49,1015,3.7,0,2025-08-22 09:17:42
Nabeul,29.32,53,1014,5.97,0,2025-08-22 09:17:42
Zaghouan,27.69,51,1015,4.64,0,2025-08-22 09:17:42
Bizerte,29.99,54,1015,4.63,0,2025-08-22 09:17:42
Beja,28.56,54,1015,2.73,0,2025-08-22 09:17:42
Jendouba,28.13,52,1016,3.49,0,2025-08-22 09:17:42
Kef,26.41,48,1016,2.52,0,2025-08-22 09:17:42
Siliana,25.84,43,1016,2.26,0,2025-08-22 09:17:42
Kasserine,27.45,53,1016,1.42,0,2025-08-22 09:17:42
Sidi Bouzid,29.56,46,1015,4.21,0,2025-08-22 09:17:42
Kairouan,31.01,45,1014,1.54,0,2025-08-22 09:17:43
Kébili,35.76,31,1012,5.07,0,2025-08-22 09:17:43
Tozeur,33.25,40,1012,11.83,0,2025-08-22 09:17:43
Gabès,30.99,58,1014,7.2,0,2025-08-22 09:17:43
Medenine,31.62,56,1013,4.8,0,2025-08-22 09:17:43
Tataouine,38.15,12,1013,6.18,0,2025-08-22 09:17:43
Mahdia,28.19,61,1014,7.73,0,2025-08-22 09:17:43
Monastir,28.91,65,1015,5.14,0,2025-08-22 09:17:43
Sousse,27.88,69,1014,5.14,0,2025-08-22 09:17:43
Sfax,31.08,55,1014,3.6,0,2025-08-22 09:17:43
Gafsa,30.13,54,1014,6.17,0,2025-08-22 09:17:43
