city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,94,1026,2.06,0,2025-02-06 20:15:21
Ariana,12.0,94,1026,2.06,0,2025-02-06 20:15:21
Ben Arous,11.6,87,1026,0.58,0,2025-02-06 20:15:21
Manouba,8.26,89,1026,1.32,0,2025-02-06 20:15:21
Nabeul,11.9,83,1026,2.92,0,2025-02-06 20:15:21
Zaghouan,7.28,85,1026,1.55,0,2025-02-06 20:15:21
Bizerte,9.99,93,1026,0.0,0,2025-02-06 20:15:21
Beja,7.21,90,1027,1.27,0,2025-02-06 20:15:21
Jendouba,10.13,92,1027,0.97,0,2025-02-06 20:15:21
Kef,8.24,74,1026,1.59,0,2025-02-06 20:15:22
Siliana,7.41,76,1026,1.68,0,2025-02-06 20:15:22
Kasserine,9.68,61,1025,2.3,0,2025-02-06 20:15:22
Sidi Bouzid,12.27,59,1025,3.2,0,2025-02-06 20:15:22
Kairouan,11.01,82,1026,1.03,0,2025-02-06 20:15:22
Kébili,14.08,56,1024,4.63,0,2025-02-06 20:15:22
Tozeur,12.25,66,1024,2.06,0,2025-02-06 20:15:22
Gabès,10.99,87,1025,2.57,0,2025-02-06 20:15:22
Medenine,14.42,74,1024,3.21,0,2025-02-06 20:15:22
Tataouine,13.22,58,1022,8.23,0,2025-02-06 20:15:22
Mahdia,12.3,82,1025,3.25,0,2025-02-06 20:15:22
Monastir,12.91,88,1026,2.57,0,2025-02-06 20:15:22
Sousse,12.97,88,1026,2.57,0,2025-02-06 20:15:22
Sfax,13.08,82,1025,2.06,0,2025-02-06 20:15:22
Gafsa,12.13,71,1024,2.06,0,2025-02-06 20:15:22
