city,temperature,humidity,pressure,wind,precipitation,date
Tunis,10.99,76,1010,2.06,0,2025-04-02 03:36:43
Ariana,11.0,76,1010,2.06,0,2025-04-02 03:36:43
Ben Arous,10.6,81,1011,1.58,0,2025-04-02 03:36:43
Manouba,7.02,85,1010,1.56,0,2025-04-02 03:36:43
Nabeul,9.77,80,1010,3.24,0,2025-04-02 03:36:43
Zaghouan,5.7,86,1011,0.96,0,2025-04-02 03:36:43
Bizerte,7.99,93,1010,1.54,0,2025-04-02 03:36:43
Beja,5.92,87,1011,0.63,0,2025-04-02 03:36:43
Jendouba,3.13,87,1010,1.31,0,2025-04-02 03:36:43
Kef,4.86,64,1010,2.0,0,2025-04-02 03:36:43
Siliana,3.95,71,1010,1.46,0,2025-04-02 03:36:44
Kasserine,7.19,69,1010,1.8,0,2025-04-02 03:36:44
Sidi Bouzid,9.77,63,1010,1.58,0,2025-04-02 03:36:44
Kairouan,10.01,76,1010,0.51,0,2025-04-02 03:36:44
Kébili,14.74,42,1008,4.76,0,2025-04-02 03:36:44
Tozeur,15.25,63,1008,8.75,0,2025-04-02 03:36:44
Gabès,10.99,76,1010,3.6,0,2025-04-02 03:36:44
Medenine,13.41,66,1010,3.87,0,2025-04-02 03:36:44
Tataouine,15.5,39,1008,3.86,0,2025-04-02 03:36:44
Mahdia,10.99,70,1010,2.88,0,2025-04-02 03:36:44
Monastir,12.91,67,1010,2.06,0,2025-04-02 03:36:44
Sousse,12.97,67,1010,2.06,0,2025-04-02 03:36:44
Sfax,12.08,71,1010,2.06,0,2025-04-02 03:36:44
Gafsa,10.67,67,1009,3.08,0,2025-04-02 03:36:44
