city,temperature,humidity,pressure,wind,precipitation,date
Tunis,23.99,53,1010,4.12,0,2026-05-07 11:44:38
Ariana,24.0,53,1010,4.12,0,2026-05-07 11:44:38
Ben Arous,23.6,48,1010,5.55,0,2026-05-07 11:44:38
Manouba,24.16,38,1009,5.63,0,2026-05-07 11:44:38
Nabeul,21.05,66,1010,7.43,0,2026-05-07 11:44:38
Zaghouan,22.14,38,1009,3.88,0,2026-05-07 11:44:38
Bizerte,22.99,60,1010,3.6,0,2026-05-07 11:44:38
Beja,24.43,38,1009,3.46,0,2026-05-07 11:44:38
Jendouba,22.13,42,1010,0.37,0,2026-05-07 11:44:38
Kef,22.26,41,1010,2.86,0,2026-05-07 11:44:38
Siliana,20.2,42,1010,2.3,0,2026-05-07 11:44:38
Kasserine,23.96,36,1010,3.62,0,2026-05-07 11:44:38
Sidi Bouzid,25.04,35,1010,4.17,0,2026-05-07 11:44:38
Kairouan,25.02,44,1009,2.06,0,2026-05-07 11:44:38
Kébili,32.66,18,1007,4.57,0,2026-05-07 11:44:38
Tozeur,28.25,34,1007,6.69,0,2026-05-07 11:44:38
Gabès,24.99,47,1011,4.63,0,2026-05-07 11:44:38
Medenine,28.4,31,1010,3.48,0,2026-05-07 11:44:38
Tataouine,35.14,16,1009,7.11,0,2026-05-07 11:44:38
Mahdia,20.63,64,1009,7.52,0,2026-05-07 11:44:38
Monastir,20.91,73,1010,6.17,0,2026-05-07 11:44:38
Sousse,20.97,73,1010,6.17,0,2026-05-07 11:44:38
Sfax,25.08,47,1011,5.14,0,2026-05-07 11:44:38
Gafsa,26.13,34,1009,4.63,0,2026-05-07 11:44:38
