city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,100,1011,0.0,0,2026-05-08 03:38:36
Ariana,16.0,100,1011,0.0,0,2026-05-08 03:38:36
Ben Arous,15.6,89,1011,0.68,0,2026-05-08 03:38:36
Manouba,13.99,93,1011,1.39,0,2026-05-08 03:38:36
Nabeul,16.08,92,1011,1.39,0,2026-05-08 03:38:36
Zaghouan,13.01,94,1011,0.88,0,2026-05-08 03:38:36
Bizerte,16.99,94,1011,2.06,0,2026-05-08 03:38:36
Beja,13.33,93,1011,1.27,0,2026-05-08 03:38:36
Jendouba,13.13,96,1012,1.53,0,2026-05-08 03:38:36
Kef,12.5,89,1011,1.32,0,2026-05-08 03:38:36
Siliana,13.08,79,1011,2.25,0,2026-05-08 03:38:36
Kasserine,14.83,65,1010,1.29,0,2026-05-08 03:38:36
Sidi Bouzid,18.79,62,1010,1.52,0,2026-05-08 03:38:36
Kairouan,17.01,88,1010,1.03,0,2026-05-08 03:38:36
Kébili,24.62,41,1009,2.28,0,2026-05-08 03:38:36
Tozeur,21.25,68,1009,3.09,0,2026-05-08 03:38:36
Gabès,17.99,88,1009,2.06,0,2026-05-08 03:38:37
Medenine,21.97,57,1010,2.98,0,2026-05-08 03:38:37
Tataouine,25.44,39,1010,3.64,0,2026-05-08 03:38:37
Mahdia,18.03,86,1010,3.43,0,2026-05-08 03:38:37
Monastir,17.95,82,1010,2.44,0,2026-05-08 03:38:37
Sousse,17.92,81,1010,1.31,0,2026-05-08 03:38:37
Sfax,20.08,83,1010,1.54,0,2026-05-08 03:38:37
Gafsa,19.13,72,1009,3.09,0,2026-05-08 03:38:37
