city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,71,1008,6.17,0.0,2026-01-25 15:17:58
Ariana,12.0,71,1007,6.17,0.0,2026-01-25 15:17:58
Ben Arous,11.6,74,1008,8.49,0.0,2026-01-25 15:17:58
Manouba,8.66,86,1008,8.28,0.75,2026-01-25 15:17:58
Nabeul,11.82,69,1008,10.96,0.0,2026-01-25 15:17:58
Zaghouan,8.89,72,1008,10.05,0.1,2026-01-25 15:17:58
Bizerte,11.99,76,1007,10.8,0.44,2026-01-25 15:17:58
Beja,8.66,85,1008,7.24,2.69,2026-01-25 15:17:58
Jendouba,9.13,87,1008,7.76,0.49,2026-01-25 15:17:58
Kef,8.34,64,1009,8.2,0.0,2026-01-25 15:17:58
Siliana,6.9,70,1009,11.33,0.0,2026-01-25 15:17:58
Kasserine,9.81,47,1009,9.82,0.0,2026-01-25 15:17:58
Sidi Bouzid,13.38,37,1009,8.2,0.0,2026-01-25 15:17:58
Kairouan,13.01,54,1009,3.09,0.0,2026-01-25 15:17:58
Kébili,14.16,39,1012,8.96,0.0,2026-01-25 15:17:59
Tozeur,14.25,51,1011,9.77,0.0,2026-01-25 15:17:59
Gabès,14.99,51,1010,8.23,0.0,2026-01-25 15:17:59
Medenine,14.63,34,1011,12.09,0.0,2026-01-25 15:17:59
Tataouine,12.62,33,1014,11.17,0.0,2026-01-25 15:17:59
Mahdia,15.52,39,1008,6.47,0.0,2026-01-25 15:17:59
Monastir,13.91,54,1008,8.23,0.0,2026-01-25 15:17:59
Sousse,13.97,54,1008,8.23,0.0,2026-01-25 15:17:59
Sfax,16.08,41,1008,4.12,0.0,2026-01-25 15:17:59
Gafsa,12.13,76,1010,6.69,0.0,2026-01-25 15:17:59
