city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,25,1019,5.66,0,2025-11-14 11:15:03
Ariana,26.0,25,1019,5.66,0,2025-11-14 11:15:03
Ben Arous,25.6,28,1019,4.26,0,2025-11-14 11:15:03
Manouba,25.21,23,1019,5.01,0,2025-11-14 11:15:03
Nabeul,22.21,45,1020,9.3,0,2025-11-14 11:15:03
Zaghouan,21.27,28,1020,4.37,0,2025-11-14 11:15:03
Bizerte,25.99,31,1018,4.63,0,2025-11-14 11:15:03
Beja,23.79,26,1019,4.28,0,2025-11-14 11:15:03
Jendouba,21.13,28,1019,3.43,0,2025-11-14 11:15:04
Kef,20.34,28,1020,5.01,0,2025-11-14 11:15:04
Siliana,20.85,23,1020,4.93,0,2025-11-14 11:15:04
Kasserine,19.77,26,1021,6.44,0,2025-11-14 11:15:04
Sidi Bouzid,22.03,23,1022,5.16,0,2025-11-14 11:15:04
Kairouan,25.01,23,1020,3.09,0,2025-11-14 11:15:04
Kébili,22.23,21,1022,2.77,0,2025-11-14 11:15:04
Tozeur,22.25,30,1022,4.12,0,2025-11-14 11:15:04
Gabès,25.99,19,1022,6.17,0,2025-11-14 11:15:04
Medenine,24.34,23,1023,3.44,0,2025-11-14 11:15:04
Tataouine,23.7,21,1022,5.89,0,2025-11-14 11:15:04
Mahdia,24.76,31,1021,7.54,0,2025-11-14 11:15:04
Monastir,24.91,33,1021,7.72,0,2025-11-14 11:15:04
Sousse,24.97,33,1021,7.72,0,2025-11-14 11:15:04
Sfax,22.62,38,1022,5.59,0,2025-11-14 11:15:04
Gafsa,22.13,33,1022,1.03,0,2025-11-14 11:15:04
