city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,100,1023,0.51,0,2025-12-17 22:17:43
Ariana,15.0,100,1023,0.51,0,2025-12-17 22:17:43
Ben Arous,14.6,96,1023,1.83,0,2025-12-17 22:17:44
Manouba,13.26,93,1023,1.28,0,2025-12-17 22:17:44
Nabeul,17.26,91,1023,4.75,0,2025-12-17 22:17:44
Zaghouan,12.26,100,1023,2.08,0,2025-12-17 22:17:44
Bizerte,14.99,100,1023,3.09,0,2025-12-17 22:17:44
Beja,12.27,95,1023,2.05,0,2025-12-17 22:17:44
Jendouba,8.13,86,1023,1.95,0,2025-12-17 22:17:44
Kef,10.28,81,1022,0.69,0,2025-12-17 22:17:44
Siliana,10.04,90,1023,4.08,0,2025-12-17 22:17:44
Kasserine,10.98,93,1022,3.0,0,2025-12-17 22:17:44
Sidi Bouzid,14.09,87,1022,3.1,0,2025-12-17 22:17:44
Kairouan,15.01,94,1023,0.51,0,2025-12-17 22:17:44
Kébili,18.12,48,1018,8.1,0,2025-12-17 22:17:45
Tozeur,18.25,68,1019,13.89,0,2025-12-17 22:17:45
Gabès,15.99,94,1020,6.69,0,2025-12-17 22:17:45
Medenine,18.53,46,1020,6.39,0,2025-12-17 22:17:45
Tataouine,18.09,41,1018,7.58,0,2025-12-17 22:17:45
Mahdia,17.43,85,1023,4.16,0,2025-12-17 22:17:45
Monastir,15.91,100,1023,1.03,0,2025-12-17 22:17:45
Sousse,15.97,100,1023,1.03,0,2025-12-17 22:17:45
Sfax,16.08,100,1022,2.57,0,2025-12-17 22:17:45
Gafsa,15.13,94,1021,4.12,0,2025-12-17 22:17:45
