city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,87,1013,3.6,0.0,2025-12-05 20:19:54
Ariana,12.0,87,1013,3.6,0.0,2025-12-05 20:19:54
Ben Arous,11.6,70,1013,6.49,0.0,2025-12-05 20:19:54
Manouba,11.95,66,1014,7.92,0.0,2025-12-05 20:19:54
Nabeul,12.98,75,1012,8.27,0.0,2025-12-05 20:19:54
Zaghouan,9.37,80,1013,7.63,0.0,2025-12-05 20:19:54
Bizerte,14.99,58,1013,7.2,0.12,2025-12-05 20:19:54
Beja,10.31,74,1015,7.83,0.2,2025-12-05 20:19:54
Jendouba,10.13,77,1015,7.23,0.25,2025-12-05 20:19:54
Kef,7.69,79,1016,8.12,0.42,2025-12-05 20:19:54
Siliana,6.64,86,1015,9.2,0.43,2025-12-05 20:19:55
Kasserine,8.64,76,1016,9.43,0.0,2025-12-05 20:19:55
Sidi Bouzid,11.69,61,1015,9.88,0.0,2025-12-05 20:19:55
Kairouan,13.01,62,1014,3.6,0.36,2025-12-05 20:19:55
Kébili,13.83,52,1016,3.95,0.0,2025-12-05 20:19:55
Tozeur,14.25,54,1017,4.12,0.0,2025-12-05 20:19:55
Gabès,14.99,47,1015,3.6,0.0,2025-12-05 20:19:55
Medenine,14.3,48,1014,6.32,0.0,2025-12-05 20:19:55
Tataouine,12.21,57,1017,3.87,0.0,2025-12-05 20:19:55
Mahdia,12.87,74,1013,7.96,0.23,2025-12-05 20:19:55
Monastir,13.91,62,1013,6.17,0.0,2025-12-05 20:19:55
Sousse,13.97,62,1013,6.17,0.13,2025-12-05 20:19:55
Sfax,14.08,51,1013,5.14,0.0,2025-12-05 20:19:55
Gafsa,13.13,58,1016,4.12,0.0,2025-12-05 20:19:55
