city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.38,54,1019,8.23,0,2025-03-21 14:14:41
Ariana,21.93,54,1018,8.23,0,2025-03-21 14:14:41
Ben Arous,20.23,63,1019,10.28,0,2025-03-21 14:14:41
Manouba,23.73,46,1018,9.34,0,2025-03-21 14:14:41
Nabeul,16.87,82,1021,12.0,0,2025-03-21 14:14:41
Zaghouan,21.57,40,1018,13.54,0,2025-03-21 14:14:42
Bizerte,20.96,58,1017,11.64,0,2025-03-21 14:14:42
Beja,24.63,43,1017,8.48,0,2025-03-21 14:14:42
Jendouba,25.61,39,1016,8.76,0,2025-03-21 14:14:42
Kef,23.13,37,1016,10.29,0,2025-03-21 14:14:42
Siliana,19.93,41,1018,12.92,0,2025-03-21 14:14:42
Kasserine,22.25,34,1018,7.63,0,2025-03-21 14:14:42
Sidi Bouzid,22.75,37,1019,8.29,0,2025-03-21 14:14:42
Kairouan,24.3,35,1019,10.16,0,2025-03-21 14:14:42
Kébili,29.89,15,1016,4.25,0,2025-03-21 14:14:42
Tozeur,28.47,19,1016,5.33,0,2025-03-21 14:14:42
Gabès,24.72,39,1018,8.06,0,2025-03-21 14:14:42
Medenine,30.02,16,1019,6.91,0,2025-03-21 14:14:42
Tataouine,31.32,12,1017,6.02,0,2025-03-21 14:14:42
Mahdia,18.51,71,1022,10.2,0,2025-03-21 14:14:42
Monastir,19.04,64,1021,9.77,0,2025-03-21 14:14:42
Sousse,21.28,49,1020,9.77,0,2025-03-21 14:14:42
Sfax,18.72,68,1021,7.72,0,2025-03-21 14:14:42
Gafsa,24.93,23,1018,6.38,0,2025-03-21 14:14:42
