city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,83,1014,1.54,0,2026-08-20 02:53:01
Ariana,26.0,83,1014,1.54,0,2026-08-20 02:53:02
Ben Arous,25.6,76,1015,0.79,0,2026-08-20 02:53:02
Manouba,24.55,71,1014,1.79,0,2026-08-20 02:53:02
Nabeul,25.78,79,1015,0.88,0,2026-08-20 02:53:02
Zaghouan,24.13,76,1015,0.66,0,2026-08-20 02:53:02
Bizerte,23.74,72,1014,2.15,0,2026-08-20 02:53:02
Beja,24.02,57,1015,1.05,0,2026-08-20 02:53:02
Jendouba,23.41,41,1015,1.13,0,2026-08-20 02:53:02
Kef,23.63,42,1016,1.33,0,2026-08-20 02:53:02
Siliana,21.61,50,1016,1.01,0,2026-08-20 02:53:02
Kasserine,23.62,47,1016,1.3,0,2026-08-20 02:53:02
Sidi Bouzid,24.9,70,1015,1.07,0,2026-08-20 02:53:02
Kairouan,28.01,61,1015,1.03,0,2026-08-20 02:53:03
Kébili,27.9,52,1014,3.15,0,2026-08-20 02:53:03
Tozeur,31.25,58,1013,7.72,0,2026-08-20 02:53:03
Gabès,26.99,65,1015,0.0,0,2026-08-20 02:53:03
Medenine,26.98,68,1014,1.33,0,2026-08-20 02:53:03
Tataouine,27.07,45,1014,4.02,0,2026-08-20 02:53:03
Mahdia,26.86,72,1015,0.21,0,2026-08-20 02:53:03
Monastir,27.91,78,1015,1.54,0,2026-08-20 02:53:03
Sousse,27.97,78,1015,1.54,0,2026-08-20 02:53:03
Sfax,28.08,65,1014,1.54,0,2026-08-20 02:53:03
Gafsa,25.13,69,1016,1.03,0,2026-08-20 02:53:03
