city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.99,69,1019,4.12,0,2025-06-28 20:17:17
Ariana,27.0,69,1019,4.12,0,2025-06-28 20:17:17
Ben Arous,26.6,60,1019,5.33,0,2025-06-28 20:17:18
Manouba,25.03,71,1020,3.72,0,2025-06-28 20:17:18
Nabeul,25.12,77,1018,9.13,0,2025-06-28 20:17:18
Zaghouan,24.72,55,1020,6.23,0,2025-06-28 20:17:18
Bizerte,24.46,91,1020,6.77,0,2025-06-28 20:17:18
Beja,23.63,73,1021,2.38,0,2025-06-28 20:17:18
Jendouba,20.46,91,1021,2.11,0,2025-06-28 20:17:18
Kef,22.57,56,1021,2.16,0,2025-06-28 20:17:18
Siliana,21.41,58,1022,4.82,0,2025-06-28 20:17:18
Kasserine,25.86,38,1021,6.12,0,2025-06-28 20:17:18
Sidi Bouzid,29.6,31,1019,3.81,0,2025-06-28 20:17:18
Kairouan,29.47,38,1018,7.8,0,2025-06-28 20:17:19
Kébili,31.99,30,1016,5.93,0,2025-06-28 20:17:19
Tozeur,36.25,23,1016,8.23,0,2025-06-28 20:17:19
Gabès,27.99,61,1018,6.17,0,2025-06-28 20:17:19
Medenine,27.16,63,1018,3.19,0,2025-06-28 20:17:19
Tataouine,30.0,29,1017,5.96,0,2025-06-28 20:17:19
Mahdia,26.43,69,1018,8.82,0,2025-06-28 20:17:19
Monastir,27.91,74,1018,5.66,0,2025-06-28 20:17:19
Sousse,27.97,74,1018,5.66,0,2025-06-28 20:17:19
Sfax,30.08,48,1017,4.63,0,2025-06-28 20:17:19
Gafsa,34.13,21,1018,3.6,0,2025-06-28 20:17:19
