city,temperature,humidity,pressure,wind,precipitation,date
Tunis,18.99,72,1020,5.66,0.0,2026-03-07 14:21:02
Ariana,19.0,72,1020,5.66,0.12,2026-03-07 14:21:02
Ben Arous,18.6,51,1020,5.25,0.0,2026-03-07 14:21:02
Manouba,21.21,40,1019,3.41,0.0,2026-03-07 14:21:02
Nabeul,16.44,82,1021,5.11,0.0,2026-03-07 14:21:02
Zaghouan,18.19,51,1020,5.56,0.0,2026-03-07 14:21:02
Bizerte,20.99,64,1020,2.57,0.1,2026-03-07 14:21:02
Beja,20.04,47,1019,1.6,0.0,2026-03-07 14:21:02
Jendouba,20.13,46,1019,1.57,0.0,2026-03-07 14:21:02
Kef,18.38,33,1018,1.65,0.0,2026-03-07 14:21:02
Siliana,17.07,32,1019,4.49,0.0,2026-03-07 14:21:03
Kasserine,18.15,24,1019,3.81,0.0,2026-03-07 14:21:03
Sidi Bouzid,20.63,32,1019,3.52,0.0,2026-03-07 14:21:03
Kairouan,22.59,33,1019,2.39,0.0,2026-03-07 14:21:03
Kébili,23.46,23,1017,2.92,0.0,2026-03-07 14:21:03
Tozeur,25.25,20,1018,2.06,0.0,2026-03-07 14:21:03
Gabès,19.99,68,1019,6.17,0.0,2026-03-07 14:21:03
Medenine,22.52,33,1017,6.37,0.0,2026-03-07 14:21:03
Tataouine,23.69,25,1015,3.09,0.0,2026-03-07 14:21:03
Mahdia,17.86,70,1020,4.89,0.0,2026-03-07 14:21:03
Monastir,17.91,77,1020,7.2,0.0,2026-03-07 14:21:03
Sousse,17.97,77,1020,7.2,0.0,2026-03-07 14:21:03
Sfax,19.08,72,1019,5.66,0.0,2026-03-07 14:21:03
Gafsa,22.13,28,1018,2.06,0.0,2026-03-07 14:21:03
