city,temperature,humidity,pressure,wind,precipitation,date
Tunis,30.99,45,1015,2.06,0,2025-08-03 11:15:19
Ariana,31.0,45,1015,2.06,0,2025-08-03 11:15:19
Ben Arous,30.6,42,1015,3.05,0,2025-08-03 11:15:19
Manouba,32.08,40,1015,2.31,0,2025-08-03 11:15:20
Nabeul,31.18,44,1015,0.74,0,2025-08-03 11:15:20
Zaghouan,29.95,40,1015,2.33,0,2025-08-03 11:15:20
Bizerte,28.86,51,1016,6.5,0,2025-08-03 11:15:20
Beja,31.43,35,1016,2.47,0,2025-08-03 11:15:20
Jendouba,30.93,33,1016,3.19,0,2025-08-03 11:15:20
Kef,29.34,34,1016,3.3,0,2025-08-03 11:15:20
Siliana,28.45,36,1016,2.65,0,2025-08-03 11:15:20
Kasserine,29.26,38,1017,1.63,0,2025-08-03 11:15:20
Sidi Bouzid,31.0,37,1015,3.28,0,2025-08-03 11:15:20
Kairouan,32.96,38,1015,1.07,0,2025-08-03 11:15:20
Kébili,36.27,29,1013,5.36,0,2025-08-03 11:15:20
Tozeur,34.99,40,1013,6.76,0,2025-08-03 11:15:20
Gabès,31.75,51,1014,6.63,0,2025-08-03 11:15:20
Medenine,33.59,39,1014,5.9,0,2025-08-03 11:15:20
Tataouine,39.76,18,1012,0.44,0,2025-08-03 11:15:20
Mahdia,30.66,48,1015,4.86,0,2025-08-03 11:15:21
Monastir,28.91,54,1015,5.14,0,2025-08-03 11:15:21
Sousse,28.97,54,1015,5.14,0,2025-08-03 11:15:21
Sfax,31.16,48,1014,5.09,0,2025-08-03 11:15:21
Gafsa,31.71,36,1016,2.59,0,2025-08-03 11:15:21
