city,temperature,humidity,pressure,wind,precipitation,date
Tunis,30.99,45,1016,5.14,0,2025-08-10 17:13:58
Ariana,31.0,45,1016,5.14,0,2025-08-10 17:13:58
Ben Arous,30.6,37,1016,5.15,0,2025-08-10 17:13:58
Manouba,32.02,32,1016,6.61,0,2025-08-10 17:13:58
Nabeul,28.21,55,1016,6.15,0,2025-08-10 17:13:58
Zaghouan,30.75,28,1016,6.21,0,2025-08-10 17:13:58
Bizerte,27.26,62,1016,4.74,0,2025-08-10 17:13:58
Beja,33.44,27,1015,6.1,0,2025-08-10 17:13:58
Jendouba,30.81,35,1016,4.12,0,2025-08-10 17:13:58
Kef,32.99,18,1015,6.04,0,2025-08-10 17:13:58
Siliana,31.29,17,1016,4.55,0,2025-08-10 17:13:58
Kasserine,32.05,21,1015,5.62,0,2025-08-10 17:13:58
Sidi Bouzid,33.74,20,1014,5.77,0,2025-08-10 17:13:58
Kairouan,34.65,24,1014,8.32,0,2025-08-10 17:13:58
Kébili,35.98,19,1013,6.49,0,2025-08-10 17:13:58
Tozeur,36.67,19,1013,2.42,0,2025-08-10 17:13:58
Gabès,29.71,47,1015,5.27,0,2025-08-10 17:13:58
Medenine,30.01,42,1015,5.88,0,2025-08-10 17:13:58
Tataouine,34.9,21,1013,6.52,0,2025-08-10 17:13:58
Mahdia,29.69,45,1016,3.86,0,2025-08-10 17:13:58
Monastir,31.91,40,1016,5.14,0,2025-08-10 17:13:58
Sousse,31.97,40,1015,5.14,0,2025-08-10 17:13:58
Sfax,29.94,47,1015,4.73,0,2025-08-10 17:13:58
Gafsa,34.41,18,1014,4.58,0,2025-08-10 17:13:58
