city,temperature,humidity,pressure,wind,precipitation,date
Tunis,29.99,45,1019,6.69,0,2025-08-04 12:39:48
Ariana,30.0,45,1019,6.69,0,2025-08-04 12:39:48
Ben Arous,29.6,37,1019,6.85,0,2025-08-04 12:39:48
Manouba,31.17,34,1019,7.03,0,2025-08-04 12:39:48
Nabeul,30.02,40,1019,7.78,0,2025-08-04 12:39:48
Zaghouan,29.91,28,1018,7.68,0,2025-08-04 12:39:48
Bizerte,27.99,51,1020,5.66,0,2025-08-04 12:39:48
Beja,30.01,34,1020,7.1,0,2025-08-04 12:39:48
Jendouba,30.13,31,1020,6.36,0,2025-08-04 12:39:48
Kef,28.84,24,1019,6.33,0,2025-08-04 12:39:48
Siliana,27.9,24,1019,7.72,0,2025-08-04 12:39:48
Kasserine,30.78,21,1019,6.92,0,2025-08-04 12:39:48
Sidi Bouzid,31.95,27,1018,1.22,0,2025-08-04 12:39:48
Kairouan,33.01,27,1018,2.57,0,2025-08-04 12:39:48
Kébili,36.63,26,1016,6.75,0,2025-08-04 12:39:48
Tozeur,36.25,28,1017,5.14,0,2025-08-04 12:39:48
Gabès,30.99,37,1019,6.17,0,2025-08-04 12:39:48
Medenine,30.96,46,1018,7.84,0,2025-08-04 12:39:48
Tataouine,38.0,24,1015,6.92,0,2025-08-04 12:39:48
Mahdia,29.59,37,1019,7.25,0,2025-08-04 12:39:48
Monastir,29.91,39,1019,5.14,0,2025-08-04 12:39:48
Sousse,29.97,39,1018,5.14,0,2025-08-04 12:39:48
Sfax,34.08,36,1018,5.66,0,2025-08-04 12:39:49
Gafsa,33.13,35,1018,5.14,0,2025-08-04 12:39:49
