city,temperature,humidity,pressure,wind,precipitation,date
Tunis,28.99,54,1022,3.09,0,2025-09-20 09:14:48
Ariana,29.0,54,1022,3.09,0,2025-09-20 09:14:48
Ben Arous,28.6,47,1023,4.74,0,2025-09-20 09:14:48
Manouba,29.15,40,1022,5.51,0,2025-09-20 09:14:48
Nabeul,26.75,58,1023,4.67,0,2025-09-20 09:14:48
Zaghouan,25.67,52,1023,5.49,0,2025-09-20 09:14:48
Bizerte,27.22,59,1022,4.6,0,2025-09-20 09:14:48
Beja,28.21,49,1022,3.86,0,2025-09-20 09:14:48
Jendouba,28.07,46,1022,4.72,0,2025-09-20 09:14:48
Kef,25.37,49,1023,4.05,0,2025-09-20 09:14:48
Siliana,23.65,43,1023,5.32,0,2025-09-20 09:14:48
Kasserine,23.05,65,1024,3.27,0,2025-09-20 09:14:48
Sidi Bouzid,25.0,56,1023,4.28,0,2025-09-20 09:14:48
Kairouan,27.39,49,1023,3.92,0,2025-09-20 09:14:48
Kébili,27.79,44,1022,6.35,0,2025-09-20 09:14:48
Tozeur,27.92,50,1022,6.48,0,2025-09-20 09:14:48
Gabès,27.04,53,1022,5.73,0,2025-09-20 09:14:49
Medenine,27.4,59,1021,2.98,0,2025-09-20 09:14:49
Tataouine,27.21,41,1021,5.14,0,2025-09-20 09:14:49
Mahdia,27.38,55,1023,6.42,0,2025-09-20 09:14:49
Monastir,27.91,61,1023,3.6,0,2025-09-20 09:14:49
Sousse,27.97,61,1023,3.6,0,2025-09-20 09:14:49
Sfax,27.01,56,1022,5.91,0,2025-09-20 09:14:49
Gafsa,24.79,58,1023,4.57,0,2025-09-20 09:14:49
