city,temperature,humidity,pressure,wind,precipitation,date
Tunis,34.99,38,1010,4.63,0,2025-08-17 13:25:42
Ariana,35.0,38,1011,4.63,0,2025-08-17 13:25:42
Ben Arous,34.6,25,1010,5.23,0,2025-08-17 13:25:42
Manouba,32.66,25,1011,6.95,0,2025-08-17 13:25:42
Nabeul,29.32,44,1011,1.49,0,2025-08-17 13:25:42
Zaghouan,30.05,21,1011,8.69,0,2025-08-17 13:25:42
Bizerte,31.99,58,1011,8.23,0,2025-08-17 13:25:43
Beja,32.56,30,1012,7.56,0,2025-08-17 13:25:43
Jendouba,33.13,28,1013,8.0,0,2025-08-17 13:25:43
Kef,32.97,20,1012,7.55,0,2025-08-17 13:25:43
Siliana,30.63,20,1012,8.2,0,2025-08-17 13:25:43
Kasserine,33.33,17,1013,7.08,0,2025-08-17 13:25:43
Sidi Bouzid,35.45,16,1011,2.19,0,2025-08-17 13:25:43
Kairouan,36.01,24,1010,1.03,0,2025-08-17 13:25:43
Kébili,36.07,20,1012,2.97,0,2025-08-17 13:25:43
Tozeur,37.25,22,1012,4.63,0,2025-08-17 13:25:43
Gabès,35.99,24,1012,3.09,0,2025-08-17 13:25:43
Medenine,33.73,28,1012,4.82,0,2025-08-17 13:25:43
Tataouine,35.17,18,1012,4.19,0,2025-08-17 13:25:44
Mahdia,31.06,40,1011,4.53,0,2025-08-17 13:25:44
Monastir,32.91,38,1011,4.63,0,2025-08-17 13:25:44
Sousse,32.97,38,1010,4.63,0,2025-08-17 13:25:44
Sfax,33.08,49,1012,4.63,0,2025-08-17 13:25:44
Gafsa,36.13,23,1012,5.66,0,2025-08-17 13:25:44
