city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,48,1002,5.14,0,2026-01-28 14:26:44
Ariana,18.0,48,1002,5.14,0,2026-01-28 14:26:44
Ben Arous,17.6,51,1003,4.54,0,2026-01-28 14:26:44
Manouba,17.86,54,1002,4.79,0,2026-01-28 14:26:44
Nabeul,18.5,53,1003,4.64,0,2026-01-28 14:26:44
Zaghouan,17.01,43,1003,6.16,0,2026-01-28 14:26:44
Bizerte,16.99,55,1002,4.12,0,2026-01-28 14:26:44
Beja,17.05,58,1001,4.14,0,2026-01-28 14:26:44
Jendouba,16.13,57,1001,4.58,0,2026-01-28 14:26:44
Kef,15.36,47,1002,8.76,0,2026-01-28 14:26:45
Siliana,14.91,45,1003,7.89,0,2026-01-28 14:26:45
Kasserine,14.5,54,1005,10.7,0,2026-01-28 14:26:45
Sidi Bouzid,16.87,48,1005,10.11,0,2026-01-28 14:26:45
Kairouan,20.01,32,1004,1.03,0,2026-01-28 14:26:45
Kébili,18.72,41,1010,5.63,0,2026-01-28 14:26:45
Tozeur,17.25,48,1008,3.6,0,2026-01-28 14:26:45
Gabès,19.99,40,1008,7.72,0,2026-01-28 14:26:45
Medenine,21.76,25,1010,7.61,0,2026-01-28 14:26:45
Tataouine,20.54,15,1011,9.48,0,2026-01-28 14:26:45
Mahdia,19.4,44,1004,4.6,0,2026-01-28 14:26:45
Monastir,19.91,45,1004,3.6,0,2026-01-28 14:26:45
Sousse,19.97,45,1004,3.6,0,2026-01-28 14:26:45
Sfax,19.08,34,1006,3.09,0,2026-01-28 14:26:45
Gafsa,15.13,55,1008,4.12,0,2026-01-28 14:26:45
