city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.2,48,1015,0.61,0,2025-05-20 05:16:43
Ariana,19.89,59,1015,1.08,0,2025-05-20 05:16:43
Ben Arous,21.36,47,1015,0.37,0,2025-05-20 05:16:43
Manouba,20.51,44,1015,0.67,0,2025-05-20 05:16:43
Nabeul,20.86,66,1015,3.37,0,2025-05-20 05:16:43
Zaghouan,19.71,43,1015,1.77,0,2025-05-20 05:16:43
Bizerte,17.09,81,1014,1.4,0,2025-05-20 05:16:43
Beja,20.54,44,1015,1.37,0,2025-05-20 05:16:43
Jendouba,19.92,45,1016,1.71,0,2025-05-20 05:16:43
Kef,20.73,39,1016,2.98,0,2025-05-20 05:16:43
Siliana,20.01,34,1016,3.07,0,2025-05-20 05:16:43
Kasserine,22.4,31,1018,2.67,0,2025-05-20 05:16:44
Sidi Bouzid,24.34,32,1016,2.07,0,2025-05-20 05:16:44
Kairouan,23.04,31,1015,4.12,0,2025-05-20 05:16:44
Kébili,26.44,31,1015,2.92,0,2025-05-20 05:16:44
Tozeur,26.63,27,1015,4.48,0,2025-05-20 05:16:44
Gabès,25.71,34,1016,1.23,0,2025-05-20 05:16:44
Medenine,26.48,36,1016,3.41,0,2025-05-20 05:16:44
Tataouine,24.51,44,1016,6.45,0,2025-05-20 05:16:44
Mahdia,22.45,54,1016,5.12,0,2025-05-20 05:16:44
Monastir,21.99,45,1015,5.09,0,2025-05-20 05:16:44
Sousse,21.63,37,1015,4.66,0,2025-05-20 05:16:44
Sfax,23.88,51,1016,2.47,0,2025-05-20 05:16:44
Gafsa,24.16,29,1016,1.92,0,2025-05-20 05:16:44
