city,temperature,humidity,pressure,wind,precipitation,date
Tunis,35.99,32,1012,7.72,0,2026-08-18 14:29:06
Ariana,36.0,32,1012,7.72,0,2026-08-18 14:29:06
Ben Arous,35.6,30,1012,8.89,0,2026-08-18 14:29:06
Manouba,34.92,34,1013,9.01,0,2026-08-18 14:29:06
Nabeul,34.93,31,1012,11.45,0,2026-08-18 14:29:06
Zaghouan,33.68,24,1012,10.36,0,2026-08-18 14:29:06
Bizerte,32.99,55,1013,9.26,0,2026-08-18 14:29:06
Beja,33.76,37,1014,8.51,0,2026-08-18 14:29:06
Jendouba,32.92,35,1015,7.41,0,2026-08-18 14:29:06
Kef,33.93,22,1014,8.45,0,2026-08-18 14:29:06
Siliana,32.14,24,1014,9.23,0,2026-08-18 14:29:06
Kasserine,35.68,17,1014,7.46,0,2026-08-18 14:29:06
Sidi Bouzid,37.65,17,1012,8.85,0,2026-08-18 14:29:06
Kairouan,39.01,18,1012,3.09,0,2026-08-18 14:29:06
Kébili,41.55,15,1010,5.13,0,2026-08-18 14:29:06
Tozeur,43.25,18,1010,1.03,0,2026-08-18 14:29:06
Gabès,37.99,27,1013,3.6,0,2026-08-18 14:29:06
Medenine,38.5,24,1012,8.74,0,2026-08-18 14:29:06
Tataouine,41.33,13,1011,4.72,0,2026-08-18 14:29:06
Mahdia,34.44,41,1012,6.88,0,2026-08-18 14:29:06
Monastir,33.91,46,1012,6.17,0,2026-08-18 14:29:06
Sousse,33.97,46,1012,6.17,0,2026-08-18 14:29:06
Sfax,34.08,52,1012,4.63,0,2026-08-18 14:29:06
Gafsa,39.12,19,1013,3.09,0,2026-08-18 14:29:06
