city,temperature,humidity,pressure,wind,precipitation,date
Tunis,24.99,73,1020,3.6,0.0,2026-09-21 17:54:51
Ariana,25.0,73,1020,3.6,0.0,2026-09-21 17:54:51
Ben Arous,24.6,72,1020,1.19,0.0,2026-09-21 17:54:51
Manouba,24.51,71,1020,1.38,0.0,2026-09-21 17:54:51
Nabeul,24.79,72,1020,2.56,0.0,2026-09-21 17:54:51
Zaghouan,23.36,70,1020,1.53,0.0,2026-09-21 17:54:51
Bizerte,26.99,65,1019,4.12,0.0,2026-09-21 17:54:52
Beja,23.59,74,1021,2.24,0.0,2026-09-21 17:54:52
Jendouba,22.34,80,1022,0.95,0.0,2026-09-21 17:54:52
Kef,21.51,68,1022,1.99,0.0,2026-09-21 17:54:52
Siliana,20.16,70,1021,1.59,0.0,2026-09-21 17:54:52
Kasserine,21.5,64,1021,0.8,0.0,2026-09-21 17:54:52
Sidi Bouzid,24.19,64,1021,1.72,0.0,2026-09-21 17:54:52
Kairouan,25.21,70,1020,0.85,0.0,2026-09-21 17:54:52
Kébili,27.02,58,1019,2.62,0.0,2026-09-21 17:54:52
Tozeur,26.25,57,1019,4.12,0.0,2026-09-21 17:54:52
Gabès,27.99,51,1019,3.09,0.0,2026-09-21 17:54:52
Medenine,27.19,67,1019,3.05,0.0,2026-09-21 17:54:52
Tataouine,25.54,67,1019,5.15,0.0,2026-09-21 17:54:52
Mahdia,25.53,72,1019,2.97,0.0,2026-09-21 17:54:52
Monastir,26.91,69,1019,3.09,0.19,2026-09-21 17:54:52
Sousse,26.88,69,1019,3.09,0.0,2026-09-21 17:54:52
Sfax,27.08,69,1019,4.63,0.0,2026-09-21 17:54:52
Gafsa,28.13,42,1020,2.57,0.0,2026-09-21 17:54:52
