city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.99,47,1012,3.09,0,2025-10-22 16:21:45
Ariana,27.0,47,1012,3.09,0,2025-10-22 16:21:46
Ben Arous,26.6,49,1012,5.66,0,2025-10-22 16:21:46
Manouba,24.88,51,1012,5.68,0,2025-10-22 16:21:46
Nabeul,26.24,50,1012,7.25,0,2025-10-22 16:21:46
Zaghouan,24.13,47,1013,6.35,0,2025-10-22 16:21:46
Bizerte,23.36,72,1012,8.66,0,2025-10-22 16:21:46
Beja,23.45,58,1013,5.6,0,2025-10-22 16:21:46
Jendouba,25.13,63,1014,4.34,0,2025-10-22 16:21:46
Kef,23.4,45,1013,4.47,0,2025-10-22 16:21:46
Siliana,22.12,46,1013,5.12,0,2025-10-22 16:21:46
Kasserine,24.53,39,1013,4.48,0,2025-10-22 16:21:46
Sidi Bouzid,27.54,33,1012,1.71,0,2025-10-22 16:21:46
Kairouan,29.01,32,1012,1.03,0,2025-10-22 16:21:46
Kébili,29.42,31,1012,4.82,0,2025-10-22 16:21:46
Tozeur,31.25,25,1012,4.63,0,2025-10-22 16:21:46
Gabès,30.99,25,1012,5.14,0,2025-10-22 16:21:46
Medenine,29.31,34,1012,4.63,0,2025-10-22 16:21:46
Tataouine,30.41,21,1013,3.65,0,2025-10-22 16:21:46
Mahdia,24.99,51,1012,5.01,0,2025-10-22 16:21:47
Monastir,26.91,50,1012,5.14,0,2025-10-22 16:21:47
Sousse,26.97,50,1012,5.14,0,2025-10-22 16:21:47
Sfax,26.08,61,1013,4.12,0,2025-10-22 16:21:47
Gafsa,29.13,34,1012,4.12,0,2025-10-22 16:21:47
