city,temperature,humidity,pressure,wind,precipitation,date
Tunis,27.99,54,1020,4.63,0,2025-10-10 12:33:55
Ariana,28.0,54,1020,4.63,0,2025-10-10 12:33:55
Ben Arous,27.6,32,1020,2.05,0,2025-10-10 12:33:55
Manouba,28.43,32,1020,1.82,0,2025-10-10 12:33:55
Nabeul,25.14,59,1021,5.16,0,2025-10-10 12:33:55
Zaghouan,26.53,33,1020,4.35,0,2025-10-10 12:33:55
Bizerte,26.99,57,1021,4.63,0,2025-10-10 12:33:55
Beja,27.81,35,1020,2.6,0,2025-10-10 12:33:55
Jendouba,27.13,34,1020,0.83,0,2025-10-10 12:33:55
Kef,25.47,33,1020,1.19,0,2025-10-10 12:33:55
Siliana,23.96,34,1021,2.23,0,2025-10-10 12:33:56
Kasserine,25.09,31,1020,3.11,0,2025-10-10 12:33:56
Sidi Bouzid,26.75,29,1020,3.58,0,2025-10-10 12:33:56
Kairouan,31.01,25,1020,2.06,0,2025-10-10 12:33:56
Kébili,30.23,19,1018,3.18,0,2025-10-10 12:33:56
Tozeur,30.25,25,1019,3.09,0,2025-10-10 12:33:56
Gabès,29.99,26,1020,2.57,0,2025-10-10 12:33:56
Medenine,30.35,21,1019,2.6,0,2025-10-10 12:33:56
Tataouine,30.07,17,1018,3.18,0,2025-10-10 12:33:56
Mahdia,26.19,50,1021,6.17,0,2025-10-10 12:33:56
Monastir,28.91,54,1020,4.12,0,2025-10-10 12:33:56
Sousse,28.97,54,1020,4.12,0,2025-10-10 12:33:56
Sfax,28.08,54,1021,4.63,0,2025-10-10 12:33:56
Gafsa,29.13,24,1020,1.54,0,2025-10-10 12:33:56
