city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,94,1003,2.06,0.0,2026-01-05 22:18:02
Ariana,14.0,94,1003,2.06,0.13,2026-01-05 22:18:03
Ben Arous,13.6,64,1003,1.43,0.0,2026-01-05 22:18:03
Manouba,12.23,75,1003,1.12,0.0,2026-01-05 22:18:03
Nabeul,15.9,73,1003,7.01,0.0,2026-01-05 22:18:03
Zaghouan,12.1,64,1003,2.62,0.0,2026-01-05 22:18:03
Bizerte,11.99,100,1003,1.54,0.0,2026-01-05 22:18:03
Beja,10.84,81,1003,1.24,0.0,2026-01-05 22:18:03
Jendouba,10.13,82,1003,1.76,0.0,2026-01-05 22:18:03
Kef,10.84,69,1004,5.07,0.0,2026-01-05 22:18:03
Siliana,10.5,67,1004,4.54,0.0,2026-01-05 22:18:03
Kasserine,9.47,80,1006,3.35,0.0,2026-01-05 22:18:03
Sidi Bouzid,12.42,74,1006,2.84,0.0,2026-01-05 22:18:03
Kairouan,17.01,55,1004,3.09,0.0,2026-01-05 22:18:03
Kébili,16.01,60,1007,5.54,0.0,2026-01-05 22:18:04
Tozeur,15.25,67,1005,5.14,0.0,2026-01-05 22:18:04
Gabès,13.99,77,1007,5.14,0.0,2026-01-05 22:18:04
Medenine,17.66,54,1008,5.26,0.0,2026-01-05 22:18:04
Tataouine,15.83,56,1009,5.33,0.0,2026-01-05 22:18:04
Mahdia,15.81,65,1005,7.77,0.0,2026-01-05 22:18:04
Monastir,16.91,55,1005,7.72,0.0,2026-01-05 22:18:04
Sousse,16.97,55,1004,7.72,0.0,2026-01-05 22:18:04
Sfax,14.08,77,1006,2.06,0.0,2026-01-05 22:18:04
Gafsa,13.13,71,1006,1.54,0.0,2026-01-05 22:18:04
