city,temperature,humidity,pressure,wind,precipitation,date
Tunis,18.99,82,1013,2.06,0,2025-05-06 17:14:38
Ariana,19.0,82,1013,2.06,0,2025-05-06 17:14:38
Ben Arous,18.6,70,1013,1.44,0,2025-05-06 17:14:38
Manouba,19.63,68,1013,3.33,0,2025-05-06 17:14:38
Nabeul,18.79,71,1013,4.49,0,2025-05-06 17:14:38
Zaghouan,15.42,85,1013,1.21,0,2025-05-06 17:14:39
Bizerte,18.65,72,1013,3.95,0,2025-05-06 17:14:39
Beja,19.63,54,1013,3.04,0,2025-05-06 17:14:39
Jendouba,18.76,54,1013,3.21,0,2025-05-06 17:14:39
Kef,18.49,69,1012,4.94,0,2025-05-06 17:14:39
Siliana,15.76,82,1013,2.12,0,2025-05-06 17:14:39
Kasserine,22.78,46,1011,2.55,0,2025-05-06 17:14:39
Sidi Bouzid,25.31,39,1010,6.85,0,2025-05-06 17:14:39
Kairouan,19.41,77,1012,5.82,0,2025-05-06 17:14:39
Kébili,30.85,26,1008,5.24,0,2025-05-06 17:14:39
Tozeur,31.21,24,1008,3.7,0,2025-05-06 17:14:39
Gabès,21.66,60,1010,5.66,0,2025-05-06 17:14:39
Medenine,23.44,48,1010,4.86,0,2025-05-06 17:14:39
Tataouine,33.53,13,1007,3.34,0,2025-05-06 17:14:39
Mahdia,20.46,60,1013,6.78,0,2025-05-06 17:14:39
Monastir,19.91,83,1013,4.12,0,2025-05-06 17:14:39
Sousse,19.97,83,1013,4.12,0,2025-05-06 17:14:39
Sfax,22.6,52,1012,8.57,0,2025-05-06 17:14:39
Gafsa,28.23,27,1008,3.61,0,2025-05-06 17:14:39
