city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.54,81,1011,2.7,0,2026-03-18 17:58:46
Ariana,11.93,85,1011,2.55,0,2026-03-18 17:58:46
Ben Arous,12.45,87,1011,2.59,0,2026-03-18 17:58:46
Manouba,10.83,92,1011,2.89,0,2026-03-18 17:58:47
Nabeul,13.22,84,1011,3.22,0,2026-03-18 17:58:47
Zaghouan,10.43,86,1011,2.18,0,2026-03-18 17:58:47
Bizerte,12.99,70,1011,4.15,0,2026-03-18 17:58:47
Beja,9.97,86,1011,1.6,0,2026-03-18 17:58:47
Jendouba,8.9,84,1011,1.6,0,2026-03-18 17:58:47
Kef,9.93,72,1010,3.51,0,2026-03-18 17:58:47
Siliana,9.08,69,1010,2.05,0,2026-03-18 17:58:47
Kasserine,14.35,45,1009,2.08,0,2026-03-18 17:58:47
Sidi Bouzid,17.91,35,1008,6.12,0,2026-03-18 17:58:47
Kairouan,15.07,60,1010,5.83,0,2026-03-18 17:58:48
Kébili,20.28,24,1010,3.93,0,2026-03-18 17:58:48
Tozeur,20.59,25,1009,3.69,0,2026-03-18 17:58:48
Gabès,20.42,32,1009,5.38,0,2026-03-18 17:58:48
Medenine,19.28,38,1011,3.37,0,2026-03-18 17:58:48
Tataouine,18.3,28,1012,3.38,0,2026-03-18 17:58:48
Mahdia,14.26,71,1010,5.49,0,2026-03-18 17:58:48
Monastir,14.49,70,1010,5.3,0,2026-03-18 17:58:48
Sousse,14.74,66,1010,5.41,0,2026-03-18 17:58:48
Sfax,16.6,66,1009,7.51,0,2026-03-18 17:58:48
Gafsa,17.15,32,1009,4.53,0,2026-03-18 17:58:48
