city,temperature,humidity,pressure,wind,precipitation,date
Tunis,33.99,55,1017,3.09,0,2026-08-14 09:56:48
Ariana,34.0,55,1017,3.09,0,2026-08-14 09:56:48
Ben Arous,33.6,45,1017,4.49,0,2026-08-14 09:56:48
Manouba,35.08,40,1017,3.75,0,2026-08-14 09:56:48
Nabeul,32.84,52,1016,3.62,0,2026-08-14 09:56:48
Zaghouan,32.7,38,1017,3.28,0,2026-08-14 09:56:48
Bizerte,31.99,62,1017,3.09,0,2026-08-14 09:56:48
Beja,33.58,35,1017,2.8,0,2026-08-14 09:56:48
Jendouba,33.15,25,1017,1.05,0,2026-08-14 09:56:48
Kef,31.26,25,1018,3.52,0,2026-08-14 09:56:48
Siliana,30.04,30,1018,2.86,0,2026-08-14 09:56:48
Kasserine,31.56,30,1018,4.42,0,2026-08-14 09:56:48
Sidi Bouzid,33.32,32,1017,4.25,0,2026-08-14 09:56:48
Kairouan,33.01,43,1017,1.03,0,2026-08-14 09:56:48
Kébili,37.15,19,1015,4.14,0,2026-08-14 09:56:48
Tozeur,35.61,27,1015,6.69,0,2026-08-14 09:56:48
Gabès,31.99,54,1017,4.09,0,2026-08-14 09:56:48
Medenine,34.35,37,1016,4.27,0,2026-08-14 09:56:48
Tataouine,35.38,20,1016,0.74,0,2026-08-14 09:56:48
Mahdia,31.92,59,1017,5.53,0,2026-08-14 09:56:48
Monastir,30.91,74,1017,3.6,0,2026-08-14 09:56:48
Sousse,30.97,74,1017,3.6,0,2026-08-14 09:56:48
Sfax,33.08,55,1016,1.54,0,2026-08-14 09:56:49
Gafsa,34.13,38,1017,3.6,0,2026-08-14 09:56:49
