city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,88,1020,2.57,0,2025-11-01 03:09:05
Ariana,18.0,88,1020,2.57,0,2025-11-01 03:09:05
Ben Arous,17.6,87,1020,2.22,0,2025-11-01 03:09:05
Manouba,15.82,89,1020,2.16,0,2025-11-01 03:09:05
Nabeul,17.06,88,1020,4.72,0,2025-11-01 03:09:05
Zaghouan,13.49,86,1020,2.01,0,2025-11-01 03:09:05
Bizerte,19.19,79,1020,4.19,0,2025-11-01 03:09:05
Beja,14.89,90,1020,1.25,0,2025-11-01 03:09:06
Jendouba,13.98,91,1021,0.04,0,2025-11-01 03:09:06
Kef,14.04,79,1021,1.28,0,2025-11-01 03:09:06
Siliana,12.55,82,1021,1.88,0,2025-11-01 03:09:06
Kasserine,15.0,69,1021,1.35,0,2025-11-01 03:09:06
Sidi Bouzid,17.31,64,1020,0.85,0,2025-11-01 03:09:06
Kairouan,17.39,67,1020,0.94,0,2025-11-01 03:09:06
Kébili,20.48,49,1019,1.72,0,2025-11-01 03:09:06
Tozeur,20.8,48,1019,2.03,0,2025-11-01 03:09:06
Gabès,22.0,61,1019,1.79,0,2025-11-01 03:09:06
Medenine,19.68,78,1019,1.12,0,2025-11-01 03:09:07
Tataouine,19.56,51,1020,2.98,0,2025-11-01 03:09:07
Mahdia,19.02,69,1020,4.09,0,2025-11-01 03:09:07
Monastir,18.91,68,1020,2.57,0,2025-11-01 03:09:07
Sousse,18.97,68,1020,2.57,0,2025-11-01 03:09:07
Sfax,21.34,61,1020,2.99,0,2025-11-01 03:09:07
Gafsa,17.61,56,1020,2.7,0,2025-11-01 03:09:07
