city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,94,1013,2.57,0,2025-03-07 22:12:17
Ariana,14.0,94,1013,2.57,0,2025-03-07 22:12:17
Ben Arous,13.6,96,1013,1.17,0,2025-03-07 22:12:17
Manouba,13.58,95,1013,1.91,0,2025-03-07 22:12:17
Nabeul,13.91,93,1013,3.55,0,2025-03-07 22:12:17
Zaghouan,11.36,95,1013,3.04,0,2025-03-07 22:12:17
Bizerte,13.81,91,1014,4.74,0,2025-03-07 22:12:17
Beja,11.99,93,1014,1.36,0,2025-03-07 22:12:17
Jendouba,9.72,97,1014,0.69,0,2025-03-07 22:12:17
Kef,8.96,91,1014,1.1,0,2025-03-07 22:12:17
Siliana,8.82,95,1014,2.47,0,2025-03-07 22:12:17
Kasserine,11.8,83,1013,2.43,0,2025-03-07 22:12:17
Sidi Bouzid,15.58,69,1013,1.39,0,2025-03-07 22:12:17
Kairouan,14.77,78,1012,5.02,0,2025-03-07 22:12:17
Kébili,18.17,50,1013,2.96,0,2025-03-07 22:12:17
Tozeur,18.47,50,1012,3.98,0,2025-03-07 22:12:17
Gabès,18.37,52,1012,5.9,0,2025-03-07 22:12:18
Medenine,18.04,52,1013,3.92,0,2025-03-07 22:12:18
Tataouine,17.41,44,1014,2.09,0,2025-03-07 22:12:18
Mahdia,15.95,76,1012,3.09,0,2025-03-07 22:12:18
Monastir,15.91,82,1012,4.12,0,2025-03-07 22:12:18
Sousse,15.97,82,1012,4.12,0,2025-03-07 22:12:18
Sfax,15.08,88,1012,2.06,0,2025-03-07 22:12:18
Gafsa,15.58,55,1013,3.19,0,2025-03-07 22:12:18
