city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,68,1014,4.63,0,2025-05-07 16:21:10
Ariana,21.0,68,1014,4.63,0,2025-05-07 16:21:10
Ben Arous,20.6,74,1014,3.14,0,2025-05-07 16:21:10
Manouba,21.07,67,1014,5.05,0,2025-05-07 16:21:10
Nabeul,19.36,77,1015,3.67,0,2025-05-07 16:21:10
Zaghouan,17.49,84,1014,3.02,0,2025-05-07 16:21:10
Bizerte,19.99,68,1014,4.12,0,2025-05-07 16:21:10
Beja,19.24,82,1013,3.64,0,2025-05-07 16:21:10
Jendouba,24.13,64,1012,2.77,0,2025-05-07 16:21:10
Kef,16.31,86,1013,6.24,0,2025-05-07 16:21:10
Siliana,13.46,92,1014,1.86,0,2025-05-07 16:21:11
Kasserine,24.46,37,1011,5.89,0,2025-05-07 16:21:11
Sidi Bouzid,25.88,33,1012,6.89,0,2025-05-07 16:21:11
Kairouan,28.01,34,1013,2.57,0,2025-05-07 16:21:11
Kébili,33.2,17,1008,1.59,0,2025-05-07 16:21:11
Tozeur,31.25,27,1009,9.26,0,2025-05-07 16:21:11
Gabès,22.36,60,1012,7.73,0,2025-05-07 16:21:11
Medenine,25.66,39,1011,6.34,0,2025-05-07 16:21:11
Tataouine,29.07,24,1010,7.27,0,2025-05-07 16:21:11
Mahdia,21.24,61,1014,5.5,0,2025-05-07 16:21:11
Monastir,22.91,60,1014,5.14,0,2025-05-07 16:21:12
Sousse,22.97,60,1014,5.14,0,2025-05-07 16:21:12
Sfax,24.08,50,1013,7.2,0,2025-05-07 16:21:12
Gafsa,29.13,28,1011,7.2,0,2025-05-07 16:21:12
