city,temperature,humidity,pressure,wind,precipitation,date
Tunis,8.99,100,1013,3.6,0.22,2025-11-28 03:09:03
Ariana,9.0,100,1013,3.6,0.69,2025-11-28 03:09:03
Ben Arous,8.6,86,1013,4.15,0.0,2025-11-28 03:09:03
Manouba,8.12,88,1013,3.75,0.0,2025-11-28 03:09:03
Nabeul,9.14,84,1012,6.04,0.0,2025-11-28 03:09:03
Zaghouan,7.32,81,1013,7.54,0.0,2025-11-28 03:09:04
Bizerte,12.65,70,1013,9.21,0.8,2025-11-28 03:09:04
Beja,8.04,89,1014,3.11,0.0,2025-11-28 03:09:04
Jendouba,6.07,92,1015,2.74,0.28,2025-11-28 03:09:04
Kef,4.19,87,1016,5.35,0.0,2025-11-28 03:09:04
Siliana,4.38,86,1015,9.42,0.0,2025-11-28 03:09:04
Kasserine,4.51,84,1016,5.98,0.0,2025-11-28 03:09:04
Sidi Bouzid,7.16,66,1015,6.14,0.0,2025-11-28 03:09:04
Kairouan,9.68,66,1014,5.53,0.0,2025-11-28 03:09:04
Kébili,8.97,55,1017,4.63,0.0,2025-11-28 03:09:04
Tozeur,8.58,55,1017,4.58,0.0,2025-11-28 03:09:05
Gabès,10.29,61,1015,5.03,0.0,2025-11-28 03:09:05
Medenine,8.84,46,1016,4.78,0.0,2025-11-28 03:09:05
Tataouine,5.47,53,1019,4.25,0.0,2025-11-28 03:09:05
Mahdia,9.44,68,1013,7.59,0.0,2025-11-28 03:09:05
Monastir,8.91,61,1013,3.09,0.0,2025-11-28 03:09:05
Sousse,8.97,61,1013,3.09,0.0,2025-11-28 03:09:05
Sfax,10.32,59,1014,7.19,0.0,2025-11-28 03:09:05
Gafsa,6.12,66,1017,3.49,0.0,2025-11-28 03:09:05
