city,temperature,humidity,pressure,wind,precipitation,date
Tunis,30.99,55,1018,4.12,0,2025-08-06 14:21:40
Ariana,31.0,55,1018,4.12,0,2025-08-06 14:21:40
Ben Arous,30.6,45,1017,5.23,0,2025-08-06 14:21:40
Manouba,31.74,38,1017,4.06,0,2025-08-06 14:21:40
Nabeul,29.99,52,1018,4.84,0,2025-08-06 14:21:40
Zaghouan,30.18,38,1017,3.11,0,2025-08-06 14:21:40
Bizerte,29.99,58,1018,5.98,0,2025-08-06 14:21:40
Beja,31.31,33,1017,4.19,0,2025-08-06 14:21:41
Jendouba,35.13,31,1018,5.36,0,2025-08-06 14:21:41
Kef,30.88,21,1017,3.05,0,2025-08-06 14:21:41
Siliana,28.94,24,1018,3.27,0,2025-08-06 14:21:41
Kasserine,30.87,18,1018,1.7,0,2025-08-06 14:21:41
Sidi Bouzid,32.49,25,1017,3.6,0,2025-08-06 14:21:41
Kairouan,36.01,20,1017,2.06,0,2025-08-06 14:21:41
Kébili,36.1,20,1015,4.55,0,2025-08-06 14:21:41
Tozeur,36.25,26,1016,2.57,0,2025-08-06 14:21:41
Gabès,31.99,35,1018,5.14,0,2025-08-06 14:21:41
Medenine,31.05,37,1017,7.33,0,2025-08-06 14:21:42
Tataouine,34.61,20,1015,6.94,0,2025-08-06 14:21:42
Mahdia,29.37,50,1018,5.65,0,2025-08-06 14:21:42
Monastir,29.91,48,1018,4.12,0,2025-08-06 14:21:42
Sousse,29.97,48,1018,4.12,0,2025-08-06 14:21:42
Sfax,30.08,51,1018,7.2,0,2025-08-06 14:21:42
Gafsa,35.13,18,1016,4.12,0,2025-08-06 14:21:42
