city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,77,1016,5.66,0.0,2025-03-02 17:11:59
Ariana,15.0,77,1017,5.66,0.0,2025-03-02 17:11:59
Ben Arous,14.6,88,1016,5.64,0.0,2025-03-02 17:11:59
Manouba,13.23,85,1017,6.14,0.0,2025-03-02 17:11:59
Nabeul,14.69,86,1016,8.67,0.35,2025-03-02 17:12:00
Zaghouan,12.42,85,1015,3.68,1.38,2025-03-02 17:12:00
Bizerte,14.32,83,1017,8.3,0.0,2025-03-02 17:12:00
Beja,12.69,87,1017,3.11,0.0,2025-03-02 17:12:01
Jendouba,13.11,86,1016,1.75,0.0,2025-03-02 17:12:01
Kef,12.18,77,1016,4.96,0.0,2025-03-02 17:12:01
Siliana,10.47,82,1016,5.35,0.0,2025-03-02 17:12:01
Kasserine,13.84,61,1014,8.07,0.0,2025-03-02 17:12:01
Sidi Bouzid,16.58,60,1013,9.42,0.0,2025-03-02 17:12:02
Kairouan,16.3,74,1014,7.65,0.0,2025-03-02 17:12:02
Kébili,21.89,34,1011,4.6,0.0,2025-03-02 17:12:03
Tozeur,22.96,27,1011,4.21,0.0,2025-03-02 17:12:03
Gabès,18.47,58,1011,5.58,0.0,2025-03-02 17:12:03
Medenine,20.87,32,1009,7.68,0.0,2025-03-02 17:12:03
Tataouine,20.11,31,1011,6.75,0.0,2025-03-02 17:12:03
Mahdia,15.98,83,1013,7.26,0.0,2025-03-02 17:12:04
Monastir,16.91,82,1014,6.69,0.0,2025-03-02 17:12:04
Sousse,16.97,82,1014,6.69,0.0,2025-03-02 17:12:04
Sfax,19.08,72,1012,5.66,0.0,2025-03-02 17:12:04
Gafsa,18.85,41,1012,7.22,0.0,2025-03-02 17:12:04
