city,temperature,humidity,pressure,wind,precipitation,date
Tunis,12.99,100,1010,3.09,0.11,2025-12-22 01:27:12
Ariana,13.0,100,1009,3.09,0.17,2025-12-22 01:27:12
Ben Arous,12.6,79,1010,3.14,0.0,2025-12-22 01:27:12
Manouba,12.73,84,1010,2.82,0.0,2025-12-22 01:27:12
Nabeul,14.1,85,1010,4.68,0.36,2025-12-22 01:27:12
Zaghouan,12.19,75,1010,1.96,0.0,2025-12-22 01:27:12
Bizerte,13.99,100,1009,5.66,0.25,2025-12-22 01:27:12
Beja,9.81,91,1010,2.14,0.0,2025-12-22 01:27:12
Jendouba,7.13,89,1010,0.65,0.0,2025-12-22 01:27:12
Kef,8.45,84,1010,1.98,0.0,2025-12-22 01:27:12
Siliana,8.27,81,1010,2.31,0.0,2025-12-22 01:27:12
Kasserine,8.64,86,1011,2.87,0.0,2025-12-22 01:27:13
Sidi Bouzid,11.3,81,1011,3.54,0.0,2025-12-22 01:27:13
Kairouan,12.01,94,1010,1.03,0.0,2025-12-22 01:27:13
Kébili,12.02,63,1013,3.78,0.0,2025-12-22 01:27:13
Tozeur,12.25,82,1012,5.14,0.0,2025-12-22 01:27:13
Gabès,11.99,100,1012,4.63,0.0,2025-12-22 01:27:13
Medenine,12.44,73,1013,4.5,0.0,2025-12-22 01:27:13
Tataouine,10.45,75,1014,3.59,0.0,2025-12-22 01:27:13
Mahdia,14.37,74,1011,3.65,0.0,2025-12-22 01:27:13
Monastir,13.91,88,1011,2.06,0.3,2025-12-22 01:27:13
Sousse,13.97,88,1010,2.06,0.31,2025-12-22 01:27:13
Sfax,13.08,100,1011,2.57,0.0,2025-12-22 01:27:13
Gafsa,10.13,100,1012,2.57,0.0,2025-12-22 01:27:13
