city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,72,1018,5.14,0,2025-04-22 07:16:20
Ariana,17.0,72,1018,5.14,0,2025-04-22 07:16:20
Ben Arous,16.6,76,1018,7.69,0,2025-04-22 07:16:20
Manouba,15.3,72,1018,7.55,0,2025-04-22 07:16:20
Nabeul,15.84,78,1017,11.0,0,2025-04-22 07:16:20
Zaghouan,12.95,76,1018,9.34,0,2025-04-22 07:16:21
Bizerte,16.99,82,1018,6.17,0,2025-04-22 07:16:21
Beja,13.64,77,1019,6.29,0,2025-04-22 07:16:21
Jendouba,12.13,81,1019,3.6,0,2025-04-22 07:16:21
Kef,10.0,78,1020,2.23,0,2025-04-22 07:16:21
Siliana,9.31,81,1019,5.78,0,2025-04-22 07:16:21
Kasserine,10.43,60,1019,3.72,0,2025-04-22 07:16:21
Sidi Bouzid,13.57,51,1018,7.13,0,2025-04-22 07:16:21
Kairouan,17.01,59,1018,1.03,0,2025-04-22 07:16:21
Kébili,16.19,49,1019,2.77,0,2025-04-22 07:16:21
Tozeur,17.25,39,1018,1.54,0,2025-04-22 07:16:21
Gabès,16.99,45,1018,1.54,0,2025-04-22 07:16:21
Medenine,17.2,62,1018,6.51,0,2025-04-22 07:16:21
Tataouine,15.07,57,1019,3.53,0,2025-04-22 07:16:21
Mahdia,16.26,70,1017,9.8,0,2025-04-22 07:16:21
Monastir,16.91,67,1017,4.12,0,2025-04-22 07:16:21
Sousse,16.97,67,1017,4.12,0,2025-04-22 07:16:21
Sfax,17.08,67,1018,5.14,0,2025-04-22 07:16:21
Gafsa,15.13,55,1018,4.63,0,2025-04-22 07:16:21
