city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.2,47,1018,2.25,0,2026-06-19 22:53:29
Ariana,25.41,48,1018,2.48,0,2026-06-19 22:53:29
Ben Arous,25.03,54,1018,2.46,0,2026-06-19 22:53:29
Manouba,25.3,45,1017,2.06,0,2026-06-19 22:53:29
Nabeul,23.76,74,1018,3.34,0,2026-06-19 22:53:29
Zaghouan,24.73,38,1018,2.74,0,2026-06-19 22:53:29
Bizerte,23.99,61,1017,3.93,0,2026-06-19 22:53:29
Beja,25.57,39,1017,1.76,0,2026-06-19 22:53:29
Jendouba,24.97,39,1017,1.8,0,2026-06-19 22:53:29
Kef,25.32,50,1018,3.66,0,2026-06-19 22:53:29
Siliana,24.28,41,1019,2.7,0,2026-06-19 22:53:29
Kasserine,24.28,52,1019,0.9,0,2026-06-19 22:53:29
Sidi Bouzid,26.06,36,1019,2.36,0,2026-06-19 22:53:29
Kairouan,27.77,33,1018,5.27,0,2026-06-19 22:53:29
Kébili,26.99,34,1017,4.93,0,2026-06-19 22:53:29
Tozeur,29.79,28,1017,6.01,0,2026-06-19 22:53:29
Gabès,25.39,60,1019,4.35,0,2026-06-19 22:53:29
Medenine,24.77,60,1018,4.39,0,2026-06-19 22:53:29
Tataouine,25.98,37,1017,7.48,0,2026-06-19 22:53:29
Mahdia,24.53,62,1019,3.75,0,2026-06-19 22:53:30
Monastir,26.07,52,1018,4.23,0,2026-06-19 22:53:30
Sousse,27.18,42,1018,4.47,0,2026-06-19 22:53:30
Sfax,26.13,57,1019,2.74,0,2026-06-19 22:53:30
Gafsa,26.23,40,1018,2.77,0,2026-06-19 22:53:30
