city,temperature,humidity,pressure,wind,precipitation,date
Tunis,24.99,61,1021,3.6,0,2025-05-30 09:17:32
Ariana,25.0,61,1021,3.6,0,2025-05-30 09:17:32
Ben Arous,24.6,58,1021,3.84,0,2025-05-30 09:17:32
Manouba,24.72,54,1021,2.89,0,2025-05-30 09:17:32
Nabeul,25.04,61,1021,4.7,0,2025-05-30 09:17:33
Zaghouan,23.22,54,1021,3.7,0,2025-05-30 09:17:33
Bizerte,24.99,53,1021,5.14,0,2025-05-30 09:17:33
Beja,24.29,48,1021,1.36,0,2025-05-30 09:17:33
Jendouba,24.13,49,1021,2.05,0,2025-05-30 09:17:33
Kef,21.6,45,1022,3.2,0,2025-05-30 09:17:33
Siliana,20.61,47,1022,3.48,0,2025-05-30 09:17:33
Kasserine,22.69,34,1022,5.23,0,2025-05-30 09:17:33
Sidi Bouzid,24.91,34,1021,5.86,0,2025-05-30 09:17:33
Kairouan,27.01,36,1021,3.09,0,2025-05-30 09:17:33
Kébili,27.78,26,1020,7.43,0,2025-05-30 09:17:33
Tozeur,30.25,20,1019,6.69,0,2025-05-30 09:17:33
Gabès,24.99,41,1021,6.69,0,2025-05-30 09:17:33
Medenine,24.61,54,1020,7.68,0,2025-05-30 09:17:33
Tataouine,27.35,27,1019,5.18,0,2025-05-30 09:17:33
Mahdia,24.71,64,1021,8.4,0,2025-05-30 09:17:33
Monastir,22.91,68,1021,6.17,0,2025-05-30 09:17:33
Sousse,22.97,68,1021,6.17,0,2025-05-30 09:17:34
Sfax,26.08,50,1019,5.66,0,2025-05-30 09:17:34
Gafsa,27.13,26,1021,5.14,0,2025-05-30 09:17:34
