city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,57,1017,3.09,0.13,2025-09-26 17:13:38
Ariana,26.0,57,1017,3.09,0.15,2025-09-26 17:13:38
Ben Arous,25.6,59,1018,4.54,0.0,2025-09-26 17:13:38
Manouba,22.77,57,1017,3.93,0.0,2025-09-26 17:13:38
Nabeul,24.99,54,1016,6.16,0.0,2025-09-26 17:13:38
Zaghouan,20.21,61,1018,3.47,0.11,2025-09-26 17:13:38
Bizerte,24.99,69,1017,2.57,0.0,2025-09-26 17:13:38
Beja,19.89,68,1018,3.25,0.0,2025-09-26 17:13:38
Jendouba,20.13,72,1018,1.41,0.0,2025-09-26 17:13:38
Kef,17.46,73,1020,2.47,0.48,2025-09-26 17:13:38
Siliana,17.34,68,1020,3.93,0.29,2025-09-26 17:13:38
Kasserine,20.24,59,1019,4.49,0.0,2025-09-26 17:13:38
Sidi Bouzid,25.51,42,1018,6.04,0.0,2025-09-26 17:13:38
Kairouan,26.01,53,1018,2.57,0.0,2025-09-26 17:13:38
Kébili,32.16,30,1012,8.63,0.0,2025-09-26 17:13:38
Tozeur,30.25,35,1015,5.66,0.57,2025-09-26 17:13:38
Gabès,27.99,57,1015,5.66,0.0,2025-09-26 17:13:38
Medenine,27.97,58,1015,8.65,0.0,2025-09-26 17:13:38
Tataouine,34.95,15,1011,3.44,0.0,2025-09-26 17:13:38
Mahdia,26.64,48,1017,6.29,0.0,2025-09-26 17:13:39
Monastir,25.91,65,1017,2.57,0.0,2025-09-26 17:13:39
Sousse,26.88,65,1017,2.57,0.0,2025-09-26 17:13:39
Sfax,28.78,49,1017,3.58,0.0,2025-09-26 17:13:39
Gafsa,27.33,34,1016,9.72,0.0,2025-09-26 17:13:39
