city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,82,1009,1.54,0,2026-01-27 17:25:24
Ariana,15.0,82,1009,1.54,0,2026-01-27 17:25:24
Ben Arous,14.6,71,1009,2.63,0,2026-01-27 17:25:24
Manouba,13.65,76,1009,1.56,0,2026-01-27 17:25:24
Nabeul,14.06,72,1010,5.18,0,2026-01-27 17:25:24
Zaghouan,12.55,68,1009,2.39,0,2026-01-27 17:25:24
Bizerte,14.99,88,1008,3.6,0,2026-01-27 17:25:24
Beja,12.87,81,1008,1.8,0,2026-01-27 17:25:24
Jendouba,15.13,83,1008,2.03,0,2026-01-27 17:25:24
Kef,13.26,59,1008,4.23,0,2026-01-27 17:25:24
Siliana,12.21,60,1009,3.34,0,2026-01-27 17:25:24
Kasserine,13.03,66,1010,6.06,0,2026-01-27 17:25:24
Sidi Bouzid,15.27,63,1011,6.22,0,2026-01-27 17:25:24
Kairouan,18.01,55,1009,2.06,0,2026-01-27 17:25:24
Kébili,17.83,52,1013,4.55,0,2026-01-27 17:25:24
Tozeur,19.25,55,1012,5.14,0,2026-01-27 17:25:24
Gabès,18.99,59,1012,4.63,0,2026-01-27 17:25:24
Medenine,18.64,48,1013,4.47,0,2026-01-27 17:25:24
Tataouine,16.88,48,1015,4.34,0,2026-01-27 17:25:24
Mahdia,14.7,64,1011,7.69,0,2026-01-27 17:25:24
Monastir,16.91,63,1010,3.6,0,2026-01-27 17:25:24
Sousse,16.97,63,1010,3.6,0,2026-01-27 17:25:24
Sfax,15.08,72,1012,4.63,0,2026-01-27 17:25:24
Gafsa,16.13,72,1012,5.66,0,2026-01-27 17:25:24
