city,temperature,humidity,pressure,wind,precipitation,date
Tunis,18.99,100,1022,1.03,0,2025-10-11 03:23:56
Ariana,19.0,100,1022,1.03,0,2025-10-11 03:23:56
Ben Arous,18.6,75,1022,2.12,0,2025-10-11 03:23:56
Manouba,19.95,76,1022,1.72,0,2025-10-11 03:23:56
Nabeul,22.43,72,1023,4.62,0,2025-10-11 03:23:56
Zaghouan,18.01,77,1023,2.03,0,2025-10-11 03:23:56
Bizerte,21.56,75,1022,4.85,0,2025-10-11 03:23:57
Beja,19.17,75,1022,1.3,0,2025-10-11 03:23:57
Jendouba,19.13,76,1022,1.21,0,2025-10-11 03:23:57
Kef,17.62,52,1022,1.85,0,2025-10-11 03:23:57
Siliana,16.3,74,1023,2.38,0,2025-10-11 03:23:57
Kasserine,16.66,71,1023,2.13,0,2025-10-11 03:23:57
Sidi Bouzid,19.0,73,1022,2.27,0,2025-10-11 03:23:57
Kairouan,20.01,77,1022,1.03,0,2025-10-11 03:23:57
Kébili,20.78,55,1020,4.7,0,2025-10-11 03:23:57
Tozeur,23.25,68,1020,6.17,0,2025-10-11 03:23:57
Gabès,23.37,61,1021,4.27,0,2025-10-11 03:23:57
Medenine,20.74,58,1020,3.07,0,2025-10-11 03:23:57
Tataouine,20.2,38,1019,5.68,0,2025-10-11 03:23:58
Mahdia,22.21,70,1022,4.37,0,2025-10-11 03:23:58
Monastir,19.91,88,1022,0.51,0,2025-10-11 03:23:58
Sousse,19.97,88,1022,0.51,0,2025-10-11 03:23:58
Sfax,20.08,88,1021,1.54,0,2025-10-11 03:23:58
Gafsa,19.13,77,1022,3.09,0,2025-10-11 03:23:58
