city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.99,68,1012,3.09,0,2025-10-22 04:19:50
Ariana,20.0,68,1011,3.09,0,2025-10-22 04:19:50
Ben Arous,19.6,66,1012,2.23,0,2025-10-22 04:19:50
Manouba,19.19,74,1012,2.67,0,2025-10-22 04:19:50
Nabeul,21.33,69,1012,3.94,0,2025-10-22 04:19:50
Zaghouan,18.1,63,1012,1.79,0,2025-10-22 04:19:51
Bizerte,21.99,83,1011,5.14,0,2025-10-22 04:19:51
Beja,18.19,77,1012,2.44,0,2025-10-22 04:19:51
Jendouba,14.13,67,1013,1.35,0,2025-10-22 04:19:51
Kef,16.9,62,1013,1.11,0,2025-10-22 04:19:51
Siliana,16.25,61,1013,1.85,0,2025-10-22 04:19:51
Kasserine,17.24,61,1013,1.58,0,2025-10-22 04:19:51
Sidi Bouzid,18.92,63,1013,1.01,0,2025-10-22 04:19:51
Kairouan,18.01,68,1012,0.51,0,2025-10-22 04:19:51
Kébili,22.46,44,1012,2.3,0,2025-10-22 04:19:51
Tozeur,20.25,52,1012,3.6,0,2025-10-22 04:19:51
Gabès,16.99,67,1012,2.06,0,2025-10-22 04:19:51
Medenine,23.24,35,1012,3.85,0,2025-10-22 04:19:51
Tataouine,21.6,39,1013,1.69,0,2025-10-22 04:19:51
Mahdia,22.47,67,1012,2.64,0,2025-10-22 04:19:51
Monastir,19.91,88,1012,2.06,0,2025-10-22 04:19:51
Sousse,19.97,88,1012,2.06,0,2025-10-22 04:19:51
Sfax,19.08,100,1011,4.12,0,2025-10-22 04:19:51
Gafsa,18.13,68,1013,2.06,0,2025-10-22 04:19:51
