city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,87,1017,3.6,0,2025-12-30 21:17:27
Ariana,12.0,87,1017,3.6,0,2025-12-30 21:17:27
Ben Arous,11.6,86,1017,3.89,0,2025-12-30 21:17:27
Manouba,9.69,89,1017,3.45,0,2025-12-30 21:17:27
Nabeul,11.48,81,1017,6.03,0,2025-12-30 21:17:27
Zaghouan,8.14,82,1018,4.22,0,2025-12-30 21:17:27
Bizerte,11.99,100,1016,3.6,0,2025-12-30 21:17:27
Beja,8.57,91,1018,3.52,0,2025-12-30 21:17:27
Jendouba,10.13,92,1018,2.02,0,2025-12-30 21:17:27
Kef,6.65,80,1019,2.12,0,2025-12-30 21:17:27
Siliana,5.48,88,1019,3.62,0,2025-12-30 21:17:27
Kasserine,7.32,66,1019,2.11,0,2025-12-30 21:17:27
Sidi Bouzid,10.53,57,1018,1.87,0,2025-12-30 21:17:27
Kairouan,11.97,63,1018,2.26,0,2025-12-30 21:17:27
Kébili,11.25,60,1020,3.47,0,2025-12-30 21:17:28
Tozeur,10.25,81,1019,3.6,0,2025-12-30 21:17:28
Gabès,10.99,76,1019,5.66,0,2025-12-30 21:17:28
Medenine,11.57,58,1019,4.47,0,2025-12-30 21:17:28
Tataouine,10.66,56,1021,3.02,0,2025-12-30 21:17:28
Mahdia,12.74,65,1018,4.93,0,2025-12-30 21:17:28
Monastir,13.91,62,1017,3.09,0,2025-12-30 21:17:28
Sousse,13.97,62,1018,3.09,0,2025-12-30 21:17:28
Sfax,10.08,71,1018,1.54,0,2025-12-30 21:17:28
Gafsa,8.13,87,1019,1.54,0,2025-12-30 21:17:28
