city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,77,1007,3.09,0,2025-12-22 18:27:07
Ariana,15.0,77,1007,3.09,0,2025-12-22 18:27:07
Ben Arous,14.6,49,1007,2.58,0,2025-12-22 18:27:07
Manouba,12.94,48,1007,2.82,0,2025-12-22 18:27:07
Nabeul,16.46,54,1008,9.88,0,2025-12-22 18:27:07
Zaghouan,11.41,50,1008,2.84,0,2025-12-22 18:27:07
Bizerte,12.99,82,1006,1.54,0,2025-12-22 18:27:07
Beja,11.42,52,1007,1.95,0,2025-12-22 18:27:07
Jendouba,12.13,53,1007,1.13,0,2025-12-22 18:27:07
Kef,9.61,55,1008,3.81,0,2025-12-22 18:27:07
Siliana,8.6,57,1008,3.79,0,2025-12-22 18:27:07
Kasserine,8.25,68,1010,4.39,0,2025-12-22 18:27:07
Sidi Bouzid,11.78,54,1010,3.69,0,2025-12-22 18:27:08
Kairouan,14.01,62,1009,2.06,0,2025-12-22 18:27:08
Kébili,14.14,45,1011,3.91,0,2025-12-22 18:27:08
Tozeur,13.25,76,1011,3.6,0,2025-12-22 18:27:08
Gabès,12.99,76,1011,2.57,0,2025-12-22 18:27:08
Medenine,15.59,44,1012,4.24,0,2025-12-22 18:27:08
Tataouine,12.76,45,1013,3.29,0,2025-12-22 18:27:08
Mahdia,14.7,51,1010,7.35,0,2025-12-22 18:27:08
Monastir,14.91,63,1009,5.66,0,2025-12-22 18:27:08
Sousse,14.97,63,1009,5.66,0,2025-12-22 18:27:08
Sfax,13.08,71,1011,3.09,0,2025-12-22 18:27:08
Gafsa,11.13,87,1011,1.54,0,2025-12-22 18:27:08
