city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,82,1006,5.66,0.21,2026-01-29 15:32:35
Ariana,14.0,82,1006,5.66,0.17,2026-01-29 15:32:35
Ben Arous,13.6,76,1006,3.74,0.12,2026-01-29 15:32:36
Manouba,13.24,76,1006,3.48,0.0,2026-01-29 15:32:36
Nabeul,13.97,76,1006,3.07,0.15,2026-01-29 15:32:36
Zaghouan,11.94,77,1006,0.88,0.0,2026-01-29 15:32:36
Bizerte,13.99,77,1005,6.17,0.43,2026-01-29 15:32:36
Beja,12.05,85,1006,2.16,0.0,2026-01-29 15:32:36
Jendouba,15.13,94,1006,1.37,0.85,2026-01-29 15:32:36
Kef,12.03,78,1006,4.1,0.0,2026-01-29 15:32:36
Siliana,11.63,72,1006,5.01,0.0,2026-01-29 15:32:36
Kasserine,16.79,58,1006,7.36,0.0,2026-01-29 15:32:36
Sidi Bouzid,16.78,61,1007,10.56,0.0,2026-01-29 15:32:36
Kairouan,19.01,42,1006,1.03,0.0,2026-01-29 15:32:37
Kébili,21.65,50,1010,8.15,0.0,2026-01-29 15:32:37
Tozeur,23.25,43,1009,8.75,0.0,2026-01-29 15:32:37
Gabès,21.99,43,1007,11.32,0.0,2026-01-29 15:32:37
Medenine,22.43,44,1009,8.5,0.0,2026-01-29 15:32:37
Tataouine,21.36,44,1012,7.4,0.0,2026-01-29 15:32:37
Mahdia,16.47,59,1006,1.22,0.0,2026-01-29 15:32:37
Monastir,16.91,59,1006,3.6,0.0,2026-01-29 15:32:37
Sousse,16.97,59,1006,3.6,0.0,2026-01-29 15:32:37
Sfax,18.08,55,1007,5.14,0.0,2026-01-29 15:32:37
Gafsa,16.13,59,1008,10.29,0.0,2026-01-29 15:32:38
