city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,67,1023,2.06,0.0,2025-11-23 17:13:46
Ariana,14.0,67,1023,2.06,0.0,2025-11-23 17:13:46
Ben Arous,13.6,50,1024,2.23,0.0,2025-11-23 17:13:46
Manouba,13.25,57,1023,1.55,0.0,2025-11-23 17:13:46
Nabeul,13.48,52,1024,3.67,0.0,2025-11-23 17:13:46
Zaghouan,10.57,46,1024,2.5,0.0,2025-11-23 17:13:46
Bizerte,13.99,77,1023,4.63,0.23,2025-11-23 17:13:46
Beja,11.14,70,1023,1.09,0.0,2025-11-23 17:13:46
Jendouba,12.13,77,1023,0.56,0.0,2025-11-23 17:13:46
Kef,8.64,50,1024,2.07,0.0,2025-11-23 17:13:46
Siliana,7.08,56,1024,1.75,0.0,2025-11-23 17:13:46
Kasserine,9.41,41,1024,2.07,0.0,2025-11-23 17:13:46
Sidi Bouzid,11.91,36,1024,3.55,0.0,2025-11-23 17:13:47
Kairouan,13.84,37,1024,3.79,0.0,2025-11-23 17:13:47
Kébili,12.96,32,1026,2.29,0.0,2025-11-23 17:13:47
Tozeur,12.25,37,1026,2.57,0.0,2025-11-23 17:13:47
Gabès,11.99,47,1026,4.12,0.0,2025-11-23 17:13:47
Medenine,14.34,42,1026,1.56,0.0,2025-11-23 17:13:47
Tataouine,10.64,32,1026,2.17,0.0,2025-11-23 17:13:47
Mahdia,14.25,42,1025,4.58,0.0,2025-11-23 17:13:47
Monastir,13.91,44,1024,1.54,0.0,2025-11-23 17:13:47
Sousse,13.97,44,1024,1.54,0.0,2025-11-23 17:13:47
Sfax,13.08,44,1025,1.54,0.0,2025-11-23 17:13:47
Gafsa,11.13,40,1025,4.12,0.0,2025-11-23 17:13:47
