city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,67,1017,1.03,0,2025-11-30 19:13:11
Ariana,14.0,67,1017,1.03,0,2025-11-30 19:13:12
Ben Arous,13.6,48,1017,2.0,0,2025-11-30 19:13:12
Manouba,11.62,47,1017,1.22,0,2025-11-30 19:13:12
Nabeul,14.54,48,1017,3.66,0,2025-11-30 19:13:12
Zaghouan,9.82,46,1017,1.32,0,2025-11-30 19:13:12
Bizerte,14.59,50,1017,4.83,0,2025-11-30 19:13:12
Beja,11.2,58,1017,0.89,0,2025-11-30 19:13:12
Jendouba,9.93,62,1017,0.47,0,2025-11-30 19:13:12
Kef,9.4,45,1017,1.41,0,2025-11-30 19:13:12
Siliana,8.42,51,1017,1.74,0,2025-11-30 19:13:12
Kasserine,9.06,41,1017,0.77,0,2025-11-30 19:13:12
Sidi Bouzid,10.81,38,1018,3.37,0,2025-11-30 19:13:13
Kairouan,13.51,30,1017,1.81,0,2025-11-30 19:13:13
Kébili,11.42,31,1018,0.47,0,2025-11-30 19:13:13
Tozeur,12.19,30,1018,1.4,0,2025-11-30 19:13:13
Gabès,14.1,30,1018,3.25,0,2025-11-30 19:13:13
Medenine,14.26,24,1018,3.18,0,2025-11-30 19:13:13
Tataouine,11.95,22,1018,3.08,0,2025-11-30 19:13:13
Mahdia,13.67,36,1017,4.13,0,2025-11-30 19:13:13
Monastir,11.91,62,1017,1.54,0,2025-11-30 19:13:13
Sousse,11.97,62,1017,1.54,0,2025-11-30 19:13:13
Sfax,14.95,30,1018,4.67,0,2025-11-30 19:13:13
Gafsa,9.61,35,1018,1.94,0,2025-11-30 19:13:13
