city,temperature,humidity,pressure,wind,precipitation,date
Tunis,29.99,35,1014,7.72,0,2025-08-30 17:12:26
Ariana,30.0,35,1014,7.72,0,2025-08-30 17:12:26
Ben Arous,29.6,32,1014,6.94,0,2025-08-30 17:12:26
Manouba,28.57,34,1014,6.69,0,2025-08-30 17:12:27
Nabeul,27.55,50,1014,10.7,0,2025-08-30 17:12:27
Zaghouan,28.68,32,1014,8.61,0,2025-08-30 17:12:27
Bizerte,25.65,64,1015,6.43,0,2025-08-30 17:12:27
Beja,26.63,41,1015,5.82,0,2025-08-30 17:12:27
Jendouba,25.6,42,1016,4.07,0,2025-08-30 17:12:27
Kef,26.46,46,1015,7.66,0,2025-08-30 17:12:27
Siliana,26.25,40,1015,6.96,0,2025-08-30 17:12:28
Kasserine,29.62,36,1014,4.33,0,2025-08-30 17:12:28
Sidi Bouzid,31.62,39,1013,3.98,0,2025-08-30 17:12:28
Kairouan,32.09,35,1012,9.89,0,2025-08-30 17:12:28
Kébili,34.21,40,1011,9.14,0,2025-08-30 17:12:28
Tozeur,36.48,29,1010,5.09,0,2025-08-30 17:12:28
Gabès,27.87,65,1013,7.17,0,2025-08-30 17:12:28
Medenine,28.34,66,1013,7.58,0,2025-08-30 17:12:28
Tataouine,37.02,25,1009,6.79,0,2025-08-30 17:12:28
Mahdia,27.07,69,1014,7.19,0,2025-08-30 17:12:28
Monastir,29.91,62,1014,6.69,0,2025-08-30 17:12:28
Sousse,29.88,62,1013,6.69,0,2025-08-30 17:12:28
Sfax,28.29,59,1013,8.49,0,2025-08-30 17:12:28
Gafsa,33.03,35,1011,6.04,0,2025-08-30 17:12:28
