city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,67,1013,7.2,0.0,2025-11-21 10:18:10
Ariana,16.0,67,1013,7.2,0.0,2025-11-21 10:18:10
Ben Arous,15.6,52,1013,6.07,0.0,2025-11-21 10:18:10
Manouba,16.2,50,1013,6.12,0.0,2025-11-21 10:18:10
Nabeul,17.13,54,1013,8.22,0.0,2025-11-21 10:18:10
Zaghouan,14.35,52,1013,7.99,0.0,2025-11-21 10:18:10
Bizerte,12.99,94,1013,3.6,0.15,2025-11-21 10:18:10
Beja,14.74,54,1014,6.72,0.0,2025-11-21 10:18:10
Jendouba,13.13,71,1015,7.14,0.48,2025-11-21 10:18:10
Kef,10.95,57,1015,5.66,0.0,2025-11-21 10:18:10
Siliana,11.3,54,1014,7.81,0.0,2025-11-21 10:18:10
Kasserine,12.13,60,1014,2.32,0.0,2025-11-21 10:18:10
Sidi Bouzid,15.35,50,1014,5.13,0.0,2025-11-21 10:18:10
Kairouan,19.01,37,1014,2.06,0.0,2025-11-21 10:18:10
Kébili,17.74,40,1016,7.08,0.0,2025-11-21 10:18:10
Tozeur,16.25,51,1016,7.72,0.0,2025-11-21 10:18:10
Gabès,16.99,67,1015,7.72,0.0,2025-11-21 10:18:10
Medenine,21.51,38,1016,7.21,0.0,2025-11-21 10:18:10
Tataouine,18.72,45,1017,5.11,0.0,2025-11-21 10:18:10
Mahdia,18.64,43,1014,8.05,0.0,2025-11-21 10:18:11
Monastir,18.91,39,1013,5.66,0.0,2025-11-21 10:18:11
Sousse,18.97,39,1013,5.66,0.0,2025-11-21 10:18:11
Sfax,20.08,40,1014,3.6,0.0,2025-11-21 10:18:11
Gafsa,15.13,58,1015,3.09,0.0,2025-11-21 10:18:11
